model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,flag_dissipation,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M2_scalar_phi_massive,D:\graverthermal-sidm\data\P6_low_threshold_n192\runs\M2_eta0p1_sigma1_vstar5\M2_eta0p1_sigma1_vstar5,1,0.010018874038985,0.0196412673501127,0.002720200478156222,0.0001669299006135,3.6,0.00709,0.0097927217213624,58.800041438688936,0.04432693372587394,0.00011001533310313071,0.10000000000000002,0.0013667956067291837,9.50478255275666e-08,5.0,0.999999999999999,True,192,0.005,476,True,0.00011008096156554974,5.365690002978031,2.4170293961385036e-29,427295.4357071663,1164031.0963582292,0.3670824920777431,0.13185589525302718,0.10930646224601549,-0.07612573440438017,0.017743030127345842,1.0000367998745932,0.01774126304950521,D:\graverthermal-sidm\data\P6_low_threshold_direct_time_n192\M2_eta0p1_sigma1_vstar5\t0p01_n192
