model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,flag_dissipation,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_high_sigma_vstar20_n192\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,1,0.0100004591314028,1.7294578694116694e-18,0.002789923004552961,0.0001695622518396,3.6,0.00709,0.01004372281639066,55.360341049931606,0.45904499892446,0.0001131732215349637,0.1,0.0037607459822766127,4.184394227983493e-06,20.0,9.999999999999988,True,192,0.005,475,True,0.00011320850915538005,5.339821095458189,3.366151246358705e-29,424582.0521559665,1167544.9657814356,0.36365370465350305,-0.023998078576067193,-0.019902278287308513,0.013973481575271878,0.0005913588683599346,0.9999877879760594,0.0005911642487598632,D:\graverthermal-sidm\data\P6_high_sigma_vstar20_direct_time_n192_refined\M1_eta0p1_sigma10_vstar20\t0p01_n192
