point_id,model,eta_target,eta_B,born_valid,born_controlled,target_sigma_m_100_kms,sigma_m_100_kms,threshold_requested_kms,threshold_actual_kms,m_chi_GeV,m_mediator_keV,alpha_D,output_root,status,fluid_output_dir,fluid_current_time_gyr,fluid_v_max_final_kms,fluid_v_max_to_threshold,fluid_max_cooling_seen_code,diagnostic_path,best_posthoc_mass_chi2,best_posthoc_time_gyr,best_posthoc_mass_ratio,best_posthoc_r2d_rs
M1_eta0p1_sigma0p1_vstar100,M1_dark_photon_massive,0.1,0.1,True,True,0.1,0.1,100.0,100.0,0.13464033288161192,0.0037451893481950833,5.5632502802680915e-09,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar100,fluid_complete,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar100\M1_eta0p1_sigma0p1_vstar100,0.10000329703485225,21.66663830926881,0.2166663830926881,9.266221078301942e-32,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar100\M1_eta0p1_sigma0p1_vstar100\b1938_snapshot_diagnostics.csv,0.0179544980020747,0.0100006176241634,0.3670999167182213,2.0423331295497618
M1_eta0p1_sigma0p1_vstar20,M1_dark_photon_massive,0.1,0.1,True,True,0.1,0.09999999999999999,20.0,20.0,0.017455836557389245,1.9422237524041944e-05,2.225300112107237e-10,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar20,fluid_complete,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar20\M1_eta0p1_sigma0p1_vstar20,0.10002527697121077,21.66671911863389,1.0833359559316944,3.0590583692094508e-30,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar20\M1_eta0p1_sigma0p1_vstar20\b1938_snapshot_diagnostics.csv,0.0180491217690385,0.0100014834410258,0.3671076159749225,2.0423331295497618
M1_eta0p1_sigma0p1_vstar500,M1_dark_photon_massive,0.1,0.1,True,True,0.1,0.09999999999999996,500.0,500.0,0.9910052615313223,0.6891512873701604,1.390812570067023e-07,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar500,fluid_complete,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar500\M1_eta0p1_sigma0p1_vstar500,0.10003701745343585,21.664824602893994,0.04332964920578799,0.0,data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar500\M1_eta0p1_sigma0p1_vstar500\b1938_snapshot_diagnostics.csv,0.017852115821856,0.0100096908978869,0.3670915634115926,2.0423331295497618
M2_eta0p1_sigma0p1_vstar100,M2_scalar_phi_massive,0.1,0.1,True,True,0.1,0.1,100.0,100.0,0.13464033288161192,0.0037451893481950833,5.5632502802680915e-09,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar100,fluid_complete,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar100\M2_eta0p1_sigma0p1_vstar100,0.10000329703485225,21.66663830926881,0.2166663830926881,8.137014652693633e-32,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar100\M2_eta0p1_sigma0p1_vstar100\b1938_snapshot_diagnostics.csv,0.0179544980020747,0.0100006176241634,0.3670999167182213,2.0423331295497618
M2_eta0p1_sigma0p1_vstar20,M2_scalar_phi_massive,0.1,0.1,True,True,0.1,0.09999999999999999,20.0,20.0,0.017455836557389245,1.9422237524041944e-05,2.225300112107237e-10,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar20,fluid_complete,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar20\M2_eta0p1_sigma0p1_vstar20,0.10002527697121077,21.66671911863389,1.0833359559316944,2.2341279022338733e-30,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar20\M2_eta0p1_sigma0p1_vstar20\b1938_snapshot_diagnostics.csv,0.0180491217690385,0.0100014834410258,0.3671076159749225,2.0423331295497618
M2_eta0p1_sigma0p1_vstar500,M2_scalar_phi_massive,0.1,0.1,True,True,0.1,0.09999999999999996,500.0,500.0,0.9910052615313223,0.6891512873701604,1.390812570067023e-07,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar500,fluid_complete,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar500\M2_eta0p1_sigma0p1_vstar500,0.10003701745343585,21.664824602893994,0.04332964920578799,0.0,data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar500\M2_eta0p1_sigma0p1_vstar500\b1938_snapshot_diagnostics.csv,0.017852115821856,0.0100096908978869,0.3670915634115926,2.0423331295497618
