model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M2_scalar_phi_massive,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p3_sigma1_vstar20\M2_eta0p3_sigma1_vstar20,9,0.4500984600283625,0.0002354072340972,0.0029258124408245967,0.0001739931756873,3.6,0.00709,0.010532924786968548,49.25371616073868,0.04919950684887015,0.005400216145799924,0.3,0.0168534248955702,1.875196415475163e-05,20.0,0.999999999999999,96,0.005,21565,True,0.005400243648308418,5.298043636814669,6.772234110209884e-30,418949.654081756,1171127.0327068572,0.35773203280384236,-0.2931649808333714,-0.28811171039257066,0.10582135145787674,0.09420651608970398,1.001977420139598,0.08912429860316837,D:\graverthermal-sidm\data\P6_eta_direct_best_n96\M2_eta0p3_sigma1_vstar20\t0p450098_n96
