snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,32.45601011691302,0.048976924306993526,12.733893680442758,21.99341015694238,9.290489343448707,0.08810537987752666,3.950468715693014,0.11519179252524436,1.0348186426552712,0.14160762994458947
1,0.0010277744582115344,30.34133856442886,0.050197642061480044,12.891608970374975,21.993355839535536,9.228165348741312,0.0881312281172159,3.958170230992647,0.11491434716207133,1.0354398578625719,0.14156778537055945
2,0.0020332486506207206,28.381342368572334,0.051537389093048835,13.062511080434623,21.99328621492754,9.165103283893536,0.08817665087311335,3.9654005870078306,0.11464993100508113,1.0360550705763925,0.14152778024766052
3,0.003009797472827941,26.602962480512296,0.052941253905858056,13.239225421927106,21.993202796649307,9.102464472406119,0.08823608892198989,3.9720800721004723,0.11440116553356615,1.0366598513964669,0.14148793436009438
4,0.004000667873853761,24.935765066265738,0.05443753074240662,13.425011736554724,21.993102105881803,9.037848885145992,0.08831002023092964,3.9784747326643943,0.1141577602334044,1.037281003718897,0.14144648613984706
5,0.005006728050423756,23.38735169430728,0.056002059822913085,13.616561936149084,21.993095306109897,8.971373549075404,0.08839823747463584,3.984548866275344,0.1139204380927416,1.0379195939562276,0.14140333478393835
6,0.00602881713383566,21.96007138738116,0.05761170006836777,13.81086279516704,21.993472489263254,8.903094125683982,0.08850106257836073,3.990273902063622,0.11368971705731976,1.0385767123722973,0.14135837585584857
7,0.007004231161345738,20.728373069953086,0.05914497845142627,13.993437235092214,21.99382386759001,8.837331033016273,0.08861153489359794,3.9953125080547376,0.11347934595951241,1.039211839779573,0.1413144014030482
8,0.008054547227144802,19.53460872083351,0.06077224653494703,14.184633228030805,21.994192841836146,8.765944347929207,0.08874402454040257,4.000272591932113,0.11326347443563915,1.0399046635614573,0.14126586729195925
9,0.009046320790695986,18.522813635885086,0.06227073842347217,14.358447121044373,21.99453228512838,8.698061471995597,0.08888205071210559,4.004514856530465,0.11306965390907717,1.0405675119775373,0.1412188992071095
10,0.010038880711585678,17.61131482151987,0.06372279344025604,14.524890538679827,21.994863229973124,8.629736915909763,0.08903266543191242,4.008334550754984,0.11288527401595685,1.041239415629818,0.14117077497292244
