snapshot_idx,snapshot_time_gyr,r2D_rs,M_inner_sim_msun,M_outer_sim_msun,mass_ratio,ratio_nsigma,mass_mu,M_inner_phys_msun,M_outer_phys_msun,mass_chi2,mass_nsigma_dof1,mass_residual_inner_sigma,mass_residual_outer_sigma
0,0.0,1.2263306841775632,1606105031.0851674,5321058160.324794,0.30183940537630427,2.8337389548123757,0.00023014786133846002,369641.63798919215,1224630.155656312,9.13267534156352,3.0220316579353566,-2.6361124767051356,1.4776962988797921
0,0.0,1.3190254178484833,1726956834.1914797,5549882765.290476,0.31116996650668755,2.4096225397949538,0.00021924293415238075,378623.0834826465,1216772.5816640125,6.505876793807367,2.550662030494704,-2.2084245960644524,1.2762200426669874
0,0.0,1.4187266741165963,1856413957.6084125,5790431177.927767,0.3206002973810961,1.980971136412748,0.0002087096693244503,387451.5432217459,1208518.9763912915,4.33037181653924,2.0809545445634416,-1.7880217513454346,1.064589138238243
0,0.0,1.525964055441083,1990496431.7866125,6027790809.013008,0.3302198923045468,1.5437168217104427,0.00019904514319193958,396198.6472880111,1199802.4847110515,2.588424308746199,1.6088580760111189,-1.371492986285186,0.8410893515654219
0,0.0,1.64130719537513,2131491180.74374,6272364934.239677,0.33982257140497757,1.1072314080544983,0.00018985303439671738,404670.06845404103,1190827.5156089694,1.3104765691314673,1.1447604854865787,-0.9680919783789986,0.6109619386915225
0,0.0,1.7653687843987245,2279716089.166085,6519077000.244738,0.3496992118793044,0.6582932046760052,0.00018121235672490486,413112.7251814696,1181337.306885472,0.4555715789690751,0.6749604277060064,-0.5660607056443059,0.3676232534736419
0,0.0,1.8988078244652633,2431516720.5148716,6765527740.885376,0.35939793814172866,0.2174420109294488,0.00017319968285004872,421137.9248377663,1171787.2590345538,0.048889897282392514,0.22111059966087676,-0.1839083410587489,0.12275023165522501
0,0.0,2.0423331295497618,2593411305.0395775,7021175699.793299,0.36936994827175834,0.2358311767991733,0.0001654644206290978,429117.29904132616,1161754.7693013987,0.05652864515651816,0.23775753438433483,0.19606185911076943,-0.13449309483593186
0,0.0,2.196707090793235,2756379136.6213565,7268322940.154398,0.37923179243915156,0.6840968207715924,0.00015844705023520012,436740.1435275016,1151644.3300243013,0.46756923288327046,0.6837903427829838,0.559054453690553,-0.3937351275820178
0,0.0,2.362749726243281,2930196525.03357,7527822622.279774,0.3892488800627678,1.1394189854814218,0.000151598428077252,444213.18715251534,1141206.076381991,1.2744940495539152,1.1289349182100425,0.9149136739293019,-0.6613826568720277
0,0.0,2.541343036702639,3105694584.747247,7778916773.609871,0.39924512308492327,1.59379366830667,0.00014534705175809614,451403.55155409704,1130642.6189157963,2.4499058375264,1.565217504861992,1.2573119787665257,-0.9322405406206082
0,0.0,2.7334356908235615,3290025936.588325,8038925320.679879,0.4092619106841107,2.049102195542463,0.0001393136159190809,458345.4096936803,1119931.754527371,3.977906984029952,1.994469098289054,1.587876652080014,-1.2068780890417714
0,0.0,2.940048064334711,3478825702.9718595,8295187619.802601,0.4193787847145336,2.508960106016231,0.00013369280715324057,465093.9738271534,1109006.918754218,5.856360540759705,2.4199918472506687,1.909236848912066,-1.4870020832251818
0,0.0,3.1622776601683795,3672195556.564194,8552896672.006136,0.4293510955865269,2.962246963834108,0.0001283953623645575,471492.87915857765,1098152.2674688457,8.017937229321879,2.8315962334559424,2.213946626598936,-1.7653264751578024
1,0.0010277744582115344,1.2263306841775632,1606205152.890655,5321047967.768765,0.30185879973643104,2.8328573929884318,0.0002301452958407524,369660.5600929608,1224614.158724977,9.1267135336949,3.021045106199989,-2.635211424144725,1.4772861211532549
1,0.0010277744582115344,1.3190254178484833,1727048102.563787,5549870824.29385,0.31118708114860166,2.4088446015261304,0.0002192407566995204,378639.3328625556,1216757.8791027747,6.501497623918182,2.549803448095202,-2.2076508160687824,1.2758430539172991
1,0.0010277744582115344,1.4187266741165963,1856502473.834981,5790417567.742872,0.32061633761563985,1.9802420348425767,0.00020870769173523217,387466.3460148471,1208504.6847467523,4.327071470301242,2.080161404867719,-1.7873168564358521,1.0642226858141606
1,0.0010277744582115344,1.525964055441083,1990573531.3234658,6027776459.299757,0.33023346913477103,1.5430996930638865,0.00019904354294156767,396210.8081603303,1199789.982518802,2.58629705901896,1.6081968346626478,-1.3709138971271293,0.8407687825333828
1,0.0010277744582115344,1.64130719537513,2131565716.6723108,6272349164.706823,0.33983530902045095,1.106652425532981,0.00018985158651169457,404681.13306417543,1190815.4400748927,1.3090784508446427,1.144149662782209,-0.9675650921821223,0.6106523096126337
1,0.0010277744582115344,1.7653687843987245,2279778270.8962736,6519061441.003231,0.3497095849652606,0.6578217007689054,0.00018121124049527793,413121.44852329354,1181327.2105891297,0.4549111982748134,0.6744710507314702,-0.5656453084145933,0.36736437408024897
1,0.0010277744582115344,1.8988078244652633,2431576383.0937905,6765510936.998367,0.35940764943506254,0.2170005885051815,0.00017319868388315137,421145.829313198,1171777.5900851835,0.04869078799538166,0.22065989213126536,-0.18353193746676247,0.12250230987650008
1,0.0010277744582115344,2.0423331295497618,2593464072.100552,7021159008.240103,0.36937834181747436,0.23621270160444707,0.0001654635992842743,429123.89998420805,1161746.240650613,0.05671087107354446,0.23814044401055537,0.19637618972419296,-0.13471177818940785
1,0.0010277744582115344,2.196707090793235,2756424174.747649,7268306025.462128,0.37923887149102153,0.6844185958565911,0.0001584464119447755,436745.5202866039,1151637.0106510662,0.4680033994116142,0.6841077396226519,0.5593104898382805,-0.39392280381881534
1,0.0010277744582115344,2.362749726243281,2930236630.176812,7527805481.71632,0.3892550939704576,1.1397014358309578,0.0001515979067149091,444217.73931415397,1141199.5531852122,1.2751120231171442,1.1292085826441207,0.9151304435311411,-0.6615499183278924
1,0.0010277744582115344,2.541343036702639,3105726088.5224414,7778900463.244729,0.39925001010065414,1.594015805385346,0.00014534668846716582,451407.00225282076,1130637.4222483234,2.4505675209018056,1.565428861654788,1.2574762977533696,-0.932373788504527
1,0.0010277744582115344,2.7334356908235615,3290053527.5475807,8038908675.417967,0.40926619027383354,2.0492967223480463,0.00013931333215409547,458348.3198879896,1119927.1544549428,3.978631819133039,1.994650801301581,1.5880152327614099,-1.2069960396168515
1,0.0010277744582115344,2.940048064334711,3478845315.0095377,8295172439.269295,0.4193819164675475,2.5091024584259545,0.00013369264236967997,465096.02255900676,1109003.5223180556,5.856992083429985,2.4201223281954127,1.9093344075717502,-1.4870891713319072
1,0.0010277744582115344,3.1622776601683795,3672211877.535662,8552881133.650526,0.4293537838480745,2.9623691575408166,0.00012839525235255406,471494.5707082377,1098149.331496458,8.018559700504058,2.8317061465667757,2.2140271765827477,-1.765401756501076
2,0.0020332486506207206,1.2263306841775632,1606302842.8803005,5321037895.09293,0.3018777303506212,2.831996910525242,0.00023014279677433325,369679.02872703475,1224598.5429188982,9.120896321557584,3.0200821713254067,-2.634331965379298,1.4768857158691837
2,0.0020332486506207206,1.3190254178484833,1727137158.385046,5549859047.22518,0.311203788004054,2.4080851990055687,0.00021923863570333645,378655.1942768748,1216743.525859467,6.497224326658671,2.54896534434242,-2.2068955106250083,1.275475022037615
2,0.0020332486506207206,1.4187266741165963,1856588835.0756025,5790404159.810204,0.32063199456123237,1.979530355497462,0.000208705765685663,387480.79438790673,1208490.7338026366,4.323851280071504,2.079387236680918,-1.786628838671108,1.0638649692983748
2,0.0020332486506207206,1.525964055441083,1990648746.3979793,6027762335.268574,0.33024672103454517,1.542497333983244,0.0001990419847827979,396222.67748844234,1199777.7790108498,2.5842216079003,1.6075514324276845,-1.3703486910265554,0.840455872073071
2,0.0020332486506207206,1.64130719537513,2131638421.241976,6272333652.542734,0.33984774078111,1.1060873455030233,0.00018985017699007297,404691.93155162886,1190803.6540760288,1.3077146516754676,1.143553519375227,-0.9670508784938637,0.6103501045135602
2,0.0020332486506207206,1.7653687843987245,2279838910.523168,6519046142.055696,0.34971970758351634,0.6573615817572815,0.00018121015438198957,413129.9609419702,1181317.3578252262,0.4542672358826715,0.6739934983979233,-0.5652399551442775,0.3671117391083628
2,0.0020332486506207206,1.8988078244652633,2431634555.414101,6765494420.62064,0.35941712522926483,0.2165698705868953,0.00017319771217884722,421153.5418527506,1171768.1554102502,0.04849690190224083,0.22022012147449385,-0.1831646736785437,0.12226039513462009
2,0.0020332486506207206,2.0423331295497618,2593515501.0622454,7021142605.826551,0.3693865296098666,0.23658487398591324,0.00016546280087945315,429130.33893003745,1161737.9209341235,0.05688891000941099,0.2385139618752139,0.19668280619225975,-0.1349251042532448
2,0.0020332486506207206,2.196707090793235,2756468057.4036975,7268289407.623108,0.3792457761124187,0.684732442283736,0.00015844579198239972,436750.7644295157,1151629.8715481302,0.4684270567604433,0.6844173118503384,0.5595602109293187,-0.39410585774025186
2,0.0020332486506207206,2.362749726243281,2930275688.7873683,7527788644.781427,0.3892611531832467,1.1399768545940998,0.00015159740080104711,444222.1780506631,1141193.1923285013,1.275714749834536,1.1294754312664512,0.9153418119363376,-0.6617130172179164
2,0.0020332486506207206,2.541343036702639,3105756747.2738714,7778884442.763788,0.39925477362797995,1.5942323293547012,0.00014534633663528676,451410.3656965813,1130632.3568649406,2.451212564708267,1.5656348759235874,1.2576364617419673,-0.932503670129728
2,0.0020332486506207206,2.7334356908235615,3290080359.062477,8038892328.2175255,0.40927036023531255,2.049486266051637,0.0001393130578787391,458351.15548777365,1119922.67220192,3.9793381444572873,1.9948278483260873,1.5881502613225547,-1.2071109691815367
2,0.0020332486506207206,2.940048064334711,3478864356.024082,8295157529.485913,0.4193849657053689,2.5092410601451065,0.00013369248400899289,465098.0172872049,1109000.2153628725,5.857607015408604,2.420249370500611,1.9094293946288055,-1.4871739650545521
2,0.0020332486506207206,3.1622776601683795,3672227698.6291823,8552865874.232136,0.42935639967098976,2.96248805858242,0.00012839514740215502,471496.2166597704,1098146.4746328965,8.019165418549296,2.831813097389956,2.214105555227162,-1.7654750094129108
3,0.003009797472827941,1.2263306841775632,1606397475.1402383,5321028013.231558,0.3018960755601517,2.8311630373647656,0.0002301403799533561,369696.9252848863,1224583.4087075621,9.115260922439658,3.019149039454604,-2.6334797483387464,1.47649765916826
3,0.003009797472827941,1.3190254178484833,1727223430.4491298,5549847515.737301,0.3112199795672525,2.4073492188601833,0.00021923658459554842,378670.565725074,1216729.614376335,6.493084274773478,2.548153110543689,-2.206163536901239,1.2751183173419216
3,0.003009797472827941,1.4187266741165963,1856672488.058436,5790391046.350882,0.3206471675567603,1.9788406738825552,0.00020870390335373434,387494.7955072853,1208477.213317943,4.32073184303163,2.078637015698419,-1.785962118700701,1.0635182902036677
3,0.003009797472827941,1.525964055441083,1990721595.2923653,6027748533.241185,0.3302595628059376,1.5419136171017696,0.00019904047855876154,396234.1790042536,1199765.9526881985,2.5822112258345604,1.6069260175361404,-1.3698009997974483,0.8401526330307317
3,0.003009797472827941,1.64130719537513,2131708829.4832666,6272318503.141032,0.33985978684209933,1.1055397972762364,0.00018984881471630435,404702.3945976787,1190792.2333444692,1.3063938692980726,1.1429758830780608,-0.9665526382057772,0.6100572652428005
3,0.003009797472827941,1.7653687843987245,2279897620.79408,6519031206.7644615,0.34972951478255665,0.6569157999827219,0.00018120910521318383,413138.2078417619,1181307.81183461,0.4536437846599479,0.6735308342310306,-0.5648472456303869,0.36686697011820685
3,0.003009797472827941,1.8988078244652633,2431690866.7109847,6765478303.118032,0.35942630480246784,0.21615261725948573,0.0001731967738252188,421161.0130545927,1171759.015484559,0.048309448675758086,0.21979410518882914,-0.18280890216225193,0.12202603806561241
