snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,44.14626630350791,0.03966157844079252,11.45909875772933,21.659983378248864,8.470923946259113,0.08781094089353053,3.57142523597559,0.11390426030416465,0.9203992771263687,0.1383460250481442
1,0.05000644196022754,10.186249168914806,0.08315693902906943,16.59261027358067,21.665664735826496,7.514213398502664,0.08995658588862745,3.787207881530894,0.10804922753922493,0.9275266293587319,0.13793690202543385
2,0.10002527697121077,7.682962068408211,0.09351904686596754,17.596062714742914,21.66671911863389,6.35742626765607,0.09699680387494748,3.76468043872784,0.10775853893339181,0.937206641993132,0.13714512365927026
3,0.1500023467934866,6.5432227951519755,0.09952506550261978,18.152301706845638,21.664415531055305,5.672985503663286,0.10161101631476854,3.6573280967966437,0.10915106311540264,0.9497048141324336,0.1360018913521251
4,0.20002575985359938,5.886300126680179,0.10310878529332523,18.476227473727025,21.660377601452687,5.211608755269543,0.10494067126049762,3.542489209712569,0.11070838971999965,0.963269118629894,0.1347691573547668
5,0.25001598635891564,5.398525636758986,0.10646319841178374,18.77436339957282,21.653386951474978,4.874188460685539,0.10750346877200961,3.4359508988468663,0.112160284217356,0.9762482431796424,0.13364960816418964
6,0.30000888988295793,5.051567484077784,0.10881089065186801,18.98023773417489,21.644574558863834,4.612789859052266,0.1095681646965485,3.341121126645245,0.1134557249737645,0.9879193784055397,0.13270888992271182
7,0.35000639844154696,4.780986559658984,0.11072472135875314,19.146428015071496,21.6345718131943,4.4026691700536,0.1112835549559251,3.2564130465327765,0.11461114643822194,0.9981000784019497,0.13194745036591618
8,0.4000537239426098,4.563146407415407,0.11230413251376106,19.282499731990203,21.622638370678818,4.22850549654121,0.11274326922007892,3.181191875267436,0.11564202721685529,1.0068628394000783,0.13134170851590585
9,0.45000153113821895,4.383396248239796,0.11363414392254235,19.396344429951995,21.611274075356484,4.081866715556027,0.11400304396838937,3.1135120932754976,0.11656739243550307,1.014336912554862,0.1308659633015884
10,0.5000994440685023,4.228684271296688,0.1148517955703078,19.499988707857074,21.59820188499392,3.9553991736561573,0.11511116542084318,3.0527364026221027,0.1174044898403063,1.0207282573111751,0.13049335933357611
