model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_parameter_scan\runs\M1_eta0p1_sigma10_vstar100\M1_eta0p1_sigma10_vstar100,4,0.0200078557933325,0.0291857021287858,0.0029258124408245967,0.0001731997922687,3.6,0.00709,0.010532924786968548,49.02912642294005,0.4942487705529993,0.00024060053489448796,0.1,0.029007380383758528,0.0008068765852489388,100.0,10.000000000000002,48,0.005,1003,True,0.0002408116854891896,5.351104495466377,0.0,421139.19353425485,1171787.665079297,0.35939889630580435,-0.2173984580169173,-0.1838479269402451,0.12276064305889826,0.04887023572445993,0.9999988393615431,0.048870233966618985,D:\graverthermal-sidm\data\P6_parameter_scan\runs\M1_eta0p1_sigma10_vstar100\direct\n48
