snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05000239818637649,23.592534594440814,0.04699858513529698,12.474060819975206,21.650940038008738,7.295379938860186,0.09022673024025948,3.512570589014078,0.1152543885257474,0.9939208154418167,0.13790225593153638
2,0.10002278907780925,12.057855889744737,0.0629776390320579,14.439716042856027,21.598572959075423,6.0424471617788384,0.09518406285867147,3.350764232420141,0.11678916534336312,1.0285750463520433,0.13724016350430787
3,0.15012885579802093,6.7312322204272945,0.08628645544359571,16.90194872014254,21.55608233354852,4.997813281291648,0.10241328186554532,3.1851141906618823,0.11890356643711733,1.0595993708193192,0.13677162556806952
4,0.2000701207089334,4.621267025368708,0.1080391506983738,18.912809407084627,21.52011255990898,4.166359681868091,0.11208013118093714,3.0152873266259554,0.12191076329357824,1.0868126274266015,0.13652653340644658
5,0.2501117530609585,3.8539754681374485,0.1194351717898283,19.885274228730637,21.491296141606572,3.6334634275140387,0.12076442041611755,2.8519824748352356,0.1258230769809418,1.109789167485626,0.13657019748247115
6,0.3000091891829865,3.4976222946078956,0.12571685772045404,20.401505836264533,21.472546689731903,3.339563947404316,0.12657065640269857,2.727935349518295,0.129447745793933,1.1281012560794745,0.13694798321081528
7,0.3501085446686615,3.29227207340155,0.13027487444523878,20.768053642722094,21.465984474742296,3.16881073704579,0.1306811540798166,2.6466442162776738,0.13244324194962975,1.1430899999485455,0.1375726228629135
8,0.40000787839765795,3.1802400227977143,0.13342094005813773,21.01732613312173,21.473101480608197,3.0704383166597045,0.1337603685607961,2.59850905168435,0.13488680115972232,1.156228154566062,0.13832477948346894
9,0.4500071035436599,3.110775965245549,0.1363035187893429,21.243154077176555,21.495666949256105,3.0175117459797347,0.13621048855284218,2.574480017711987,0.13693555417594444,1.1687569996253064,0.13913409358830164
10,0.5000086866028133,3.0841540845716056,0.1384362858123941,21.408706813534806,21.534263739023974,2.9962342032215448,0.13824138546278514,2.569087843577732,0.1386951016269882,1.1813500035171043,0.13995995202707434
