scan_point_id,model,eta_B,sigma_m_100_kms,vstar_kms,n_time_rows,max_direct_t_evo_phys_gyr,vmax_phys_kms_max_over_scan,threshold_ratio_vmax_over_vstar,max_cooling_code_over_scan,min_cooling_time_code_initial_state,min_cooling_time_gyr_initial_state,max_fractional_cooling_rate_per_gyr_initial_state,born_eta,m_chi_GeV,m_mediator_keV,activity_class,status
M1_eta0p1_sigma0p1_vstar100,M1_dark_photon_massive,0.1,0.1,100.0,7,0.0010981538493926,5.367705971313985,0.053677059713139845,0.0,inf,inf,0.0,0.1,0.13464033288161192,0.0037451893481950833,threshold_unreachable_and_cooling_slow,complete
M1_eta0p1_sigma0p1_vstar20,M1_dark_photon_massive,0.1,0.09999999999999999,20.0,7,0.0010984153690887,5.366722191054329,0.2683361095527165,3.722957755168806e-31,3.479881045381218e+29,1.9086596317294592e+26,5.239278828849584e-27,0.1,0.017455836557389245,1.9422237524041944e-05,threshold_unreachable_and_cooling_slow,complete
M1_eta0p1_sigma0p1_vstar500,M1_dark_photon_massive,0.1,0.09999999999999996,500.0,7,0.0010985011124096,5.371261385218646,0.010742522770437291,0.0,inf,inf,0.0,0.1,0.9910052615313223,0.6891512873701604,threshold_unreachable_and_cooling_slow,complete
M2_eta0p1_sigma0p1_vstar100,M2_scalar_phi_massive,0.1,0.1,100.0,7,0.0010981538493926,5.367705971313985,0.053677059713139845,0.0,inf,inf,0.0,0.1,0.13464033288161192,0.0037451893481950833,threshold_unreachable_and_cooling_slow,complete
M2_eta0p1_sigma0p1_vstar20,M2_scalar_phi_massive,0.1,0.09999999999999999,20.0,7,0.0010984153690887,5.366722191054329,0.2683361095527165,2.900032542134772e-31,4.172212386888537e+29,2.288392405948861e+26,4.369879909583772e-27,0.1,0.017455836557389245,1.9422237524041944e-05,threshold_unreachable_and_cooling_slow,complete
M2_eta0p1_sigma0p1_vstar500,M2_scalar_phi_massive,0.1,0.09999999999999996,500.0,7,0.0010985011124096,5.371261385218646,0.010742522770437291,0.0,inf,inf,0.0,0.1,0.9910052615313223,0.6891512873701604,threshold_unreachable_and_cooling_slow,complete
