snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,44.14626630350791,0.03966157844079252,11.45909875772933,21.659983378248864,8.470923946259113,0.08781094089353053,3.57142523597559,0.11390426030416465,0.9203992771263687,0.1383460250481442
1,0.010001840161302507,43.14324906118183,0.03974439848098419,11.471056780244432,21.66581374329383,8.398600403254486,0.08797125506162863,3.5636090005028396,0.1141349005909641,0.9238389671770707,0.13849179125193675
2,0.02001862475086246,42.135314132622064,0.039851374906908925,11.486484212430408,21.671694791638853,8.326049142882146,0.08814273316512629,3.5558785543666453,0.11436888327764301,0.9273049522836968,0.1386366286369914
3,0.03000269131161738,41.15258914093516,0.03995810035480068,11.501854830201085,21.677598024119114,8.253407335736412,0.08832194002162859,3.5482203842657136,0.1146037919008642,0.9307800454554698,0.13877993899904098
4,0.04001742674982522,40.186438988320134,0.04006703662001858,11.51752269577326,21.68356053586277,8.180405357908842,0.08851177660514868,3.540542479098888,0.11484002076177342,0.9342857039139666,0.13892271707306436
5,0.050014952109674736,39.23870190223133,0.04018021302932121,11.533777861748197,21.689553514495156,8.107504498749227,0.08871249693912367,3.532977794441611,0.11507862373141463,0.9378046522484652,0.13906435752044055
6,0.06001498032712337,38.30536689787928,0.0402999691549829,11.550953142682676,21.695588286136037,8.034586061252286,0.08892464275632707,3.525512054925654,0.11532002895586205,0.941343270164591,0.1392052158645341
7,0.07001463406758292,37.38512717731534,0.04042808980620451,11.569299822695298,21.701662724736877,7.9616966288024456,0.08914832188534615,3.5181481548354117,0.11556413674708653,0.9449000651088484,0.13934532095902386
8,0.08001084641038335,36.477016966884285,0.040566182248616446,11.589041924309345,21.707774548485958,7.8888847199129986,0.0893836182597,3.510888883013437,0.11581084403965257,0.948473487947608,0.1394846956453847
9,0.09000034521434576,35.58029677321149,0.04071576948206349,11.610389478259394,21.71392131395102,7.816107070348916,0.08962907022371935,3.5037369379427314,0.11606004339171584,0.9520619238946534,0.13962335676390034
10,0.10000571322352862,34.69208064880838,0.040878794935818925,11.63361018788308,21.7201166044125,7.743152228658786,0.08988393895358879,3.496676675564071,0.11631228275953642,0.9556731167881306,0.13976167494479994
