model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar100\M1_eta0p1_sigma0p1_vstar100,0,0.0,0.0177167059938545,0.002720200478156222,0.000166936201248,3.6,0.00709,0.0097927217213624,58.80226079884147,0.004432526070464893,0.0,0.1,0.13464033288161192,0.0037451893481950833,100.0,0.1,192,0.005,0,True,0.0,5.3657807860517295,0.0,427309.56406296673,1164075.969304804,0.36708047870635074,0.1317643783715552,0.10997924109365392,-0.07497514603066688,0.01771670599385588,1.000000000000409,0.01771670599385605,D:\graverthermal-sidm\data\P6_final_direct_time_n192_initial\M1_eta0p1_sigma0p1_vstar100\t0_n192
