snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,44.14626630350791,0.03966157844079252,11.45909875772933,21.659983378248864,8.470923946259113,0.08781094089353053,3.57142523597559,0.11390426030416465,0.9203992771263687,0.1383460250481442
1,0.010008686915432385,20.741123502191286,0.05775823255723026,13.828415262024206,21.66180941545014,8.594582763394241,0.08529520509587167,3.62450281427835,0.11247262391343514,0.9219391660824209,0.1382793348738389
2,0.020001102593118856,14.485234931643031,0.07006814938012304,15.230907789228903,21.66326185999936,8.385236888900051,0.0854848675768052,3.6860624230296573,0.11079205843721829,0.9235824048763117,0.138191116514828
3,0.03001707135454928,11.960159427968467,0.07702111655246309,15.968729722097391,21.66447346005131,7.9998755082081265,0.08726914969861138,3.740518967372094,0.10931776351915502,0.9253400359009608,0.13808289054992084
4,0.04000498433794022,10.512901543361423,0.08181700651788378,16.45838654687771,21.665377402130318,7.605579771927045,0.0893920986951028,3.776659686229983,0.10831965173793472,0.9272132331164351,0.13795574206334607
5,0.050023417009825134,9.545780952351874,0.08540648887120023,16.815543129340984,21.666026323805195,7.252054230954079,0.09141867293834015,3.7936651571881126,0.10777057605577056,0.9292311523627216,0.13780765877242376
6,0.060007338973967664,8.841855308154534,0.08825152915344801,17.09332636953708,21.66643890497148,6.94647892537571,0.09324478714795148,3.795081098838383,0.10755714318848912,0.9314021926384326,0.13763754915042095
7,0.07000719364087517,8.295510762884154,0.09061890683929061,17.321076295466103,21.66662933943337,6.68148206534914,0.09488257443860103,3.7862096543477444,0.10756288971034679,0.9337544451396906,0.13744304871080607
8,0.08000369647569196,7.858046646347255,0.09260992559759958,17.51032604888384,21.666603747610154,6.449591667416563,0.09635437824269258,3.7704703368540997,0.10771040146466968,0.9362904895205635,0.1372244382032103
9,0.09002460504453826,7.493514364719772,0.09435959896912491,17.674962801821618,21.666361601761515,6.2452513521709285,0.0976846271583962,3.7489437086877766,0.10795742916212861,0.939011763176227,0.13698269308735153
10,0.10000621962753126,7.186958999490825,0.09588623792036924,17.817370255526082,21.665900614017776,6.064059886847128,0.09888886971620059,3.724765831081299,0.1082594654128958,0.9418828637926382,0.1367225057003763
