scan_point_id,model,requested_source_time_gyr,source_run_dir,status,selected_snapshot_idx,selected_source_time_gyr,direct_output_dir,direct_mass_chi2,direct_mass_ratio,direct_ratio_pull,direct_inner_pull,direct_outer_pull,direct_t_evo_phys_gyr,direct_vmax_kms,direct_max_cooling_code,direct_steps,flag_dissipation
M1_eta0p1_sigma0p1_vstar100,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar100\M1_eta0p1_sigma0p1_vstar100,complete,5,0.0500025587007344,D:\graverthermal-sidm\data\P6_final_direct_elastic_n192_t005\M1_eta0p1_sigma0p1_vstar100\t0p05_n192,0.02034281888892347,0.3672882549392044,0.14120875259217672,0.11874024037691111,-0.07901629075169778,0.0005490741515388441,5.366727890251317,0.0,2369,False
M1_eta0p1_sigma0p1_vstar20,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar20\M1_eta0p1_sigma0p1_vstar20,complete,5,0.0500064419602275,D:\graverthermal-sidm\data\P6_final_direct_elastic_n192_t005\M1_eta0p1_sigma0p1_vstar20\t0p05_n192,0.01929099535125833,0.3672068222936285,0.13750726870236224,0.11434943283055743,-0.07883655600410361,0.0005491226074099762,5.366228016013892,0.0,2371,False
M1_eta0p1_sigma0p1_vstar500,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_final_n192_early\runs\M1_eta0p1_sigma0p1_vstar500\M1_eta0p1_sigma0p1_vstar500,complete,5,0.0500043104716014,D:\graverthermal-sidm\data\P6_final_direct_elastic_n192_t005\M1_eta0p1_sigma0p1_vstar500\t0p05_n192,0.02476385828700118,0.36760590247855374,0.15564727710805487,0.1343441542357572,-0.08194819405990748,0.000549086833340408,5.368512307470024,0.0,2358,False
M2_eta0p1_sigma0p1_vstar100,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar100\M2_eta0p1_sigma0p1_vstar100,complete,5,0.0500025587007344,D:\graverthermal-sidm\data\P6_final_direct_elastic_n192_t005\M2_eta0p1_sigma0p1_vstar100\t0p05_n192,0.02034281888892347,0.3672882549392044,0.14120875259217672,0.11874024037691111,-0.07901629075169778,0.0005490741515388441,5.366727890251317,0.0,2369,False
M2_eta0p1_sigma0p1_vstar20,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar20\M2_eta0p1_sigma0p1_vstar20,complete,5,0.0500064419602275,D:\graverthermal-sidm\data\P6_final_direct_elastic_n192_t005\M2_eta0p1_sigma0p1_vstar20\t0p05_n192,0.01929099535125833,0.3672068222936285,0.13750726870236224,0.11434943283055743,-0.07883655600410361,0.0005491226074099762,5.366228016013892,0.0,2371,False
M2_eta0p1_sigma0p1_vstar500,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_final_n192_early\runs\M2_eta0p1_sigma0p1_vstar500\M2_eta0p1_sigma0p1_vstar500,complete,5,0.0500043104716014,D:\graverthermal-sidm\data\P6_final_direct_elastic_n192_t005\M2_eta0p1_sigma0p1_vstar500\t0p05_n192,0.02476385828700118,0.36760590247855374,0.15564727710805487,0.1343441542357572,-0.08194819405990748,0.000549086833340408,5.368512307470024,0.0,2358,False
