snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05002634558781432,7.660216619638377,0.08486494427270794,16.762146437765253,21.663114942942858,5.734612500869705,0.09773259199143869,3.4679912886143125,0.11297139382567326,1.0112288567618417,0.13480689167859666
2,0.10006920827327949,4.36391971073761,0.1115489533368108,19.217558645717002,21.58689381387701,4.06346995825145,0.11273219581296269,3.066522088374765,0.11755356701847611,1.0543124254574858,0.13208602374347878
3,0.15008613840644452,3.5955207535077767,0.11924867758052497,19.86974305294116,21.50782402257057,3.4245657755684076,0.11986732690699499,2.7666673979189045,0.12210574097131198,1.0753679266803773,0.13119875071762474
4,0.20024298342246874,3.2189541658055494,0.1234280766823491,20.214939507766545,21.43659509506127,3.095190563302024,0.12382607899889951,2.5784833610906177,0.12514894471436488,1.082985861724556,0.13126377707512482
5,0.25005067452090707,2.999247794894095,0.12593120809386493,20.418890966677264,21.37749668538511,2.895090394209305,0.1263905058381891,2.4528919058799854,0.1272769478856539,1.0849700455655367,0.13164676359983182
6,0.3000007020375376,2.838370602603504,0.1283797260102684,20.616440618962088,21.32866536068298,2.7603198459018636,0.12823652376520317,2.3646077802336802,0.12887226569815907,1.084853983466682,0.1321204572663125
7,0.35003755799242103,2.7444694118684567,0.12935509408031473,20.69460938048794,21.288527426858753,2.6647607719201174,0.12965098723518842,2.3005465105443776,0.1301238943035722,1.0840996506676044,0.1326045843530861
8,0.4000121887770499,2.6623769923637304,0.13082211689363937,20.811627855468885,21.256963733519544,2.5952384477987143,0.13077674317182691,2.253164353619454,0.1311405560728945,1.0830630327392665,0.1330704640143254
9,0.4500001307328256,2.6131267466502086,0.13144515573042953,20.86112656113838,21.232772945961198,2.5436854077168993,0.1317074055892941,2.21740213150882,0.13199200030534128,1.0822448067192514,0.13350978170766598
10,0.5000081780650953,2.569311060430703,0.13236485569603199,20.93398026919386,21.214686931873207,2.505281062710398,0.13249599242247895,2.1905419602667857,0.13272220737254234,1.081909830535832,0.13392130133191535
