snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05005254088860574,10.065287792148412,0.08419075032999529,16.695431778103284,21.729283537909343,7.613996969338181,0.09021046385371977,3.8906066927332903,0.10798675521935154,0.9627349945337653,0.13837599437642314
2,0.10006464029062646,7.611463191890586,0.09456647723889196,17.69432788895334,21.730286989159115,6.4188637923181675,0.09738970594822867,3.8489253937715633,0.10792317062348859,0.9732091026255402,0.13750745463979366
3,0.15000590153943935,6.5227280216898675,0.10006492047810303,18.201466996154487,21.727319771139715,5.72013104018536,0.10205827522490649,3.727317007644867,0.10944260719548098,0.986495861937727,0.13629183273644854
4,0.20006379984513437,5.840445942029741,0.10416504719811166,18.57062296589664,21.722486897529013,5.250428363586506,0.10542462095725885,3.6043608398850693,0.1110670265143118,1.0005950650930753,0.1350189223843283
5,0.25005063054506443,5.380548008704902,0.107054194951431,18.82640123123919,21.71751307846245,4.906109753736455,0.10801594242268522,3.4900898423223405,0.11257054008259221,1.0138161097150473,0.13388883265188603
6,0.3000426263683079,5.034651417009242,0.10941462368433612,19.032820455488572,21.70854325199268,4.6408074029484885,0.11009923118448786,3.3900996348365564,0.11390205608710208,1.025522547047526,0.13295555801432787
7,0.3500735406535483,4.768410367240329,0.11125456928997894,19.19218377683312,21.695561335320455,4.427585399620515,0.11183014248882449,3.3023842786767843,0.11508081147310942,1.0356125426287521,0.13221010099586825
8,0.40002109843546185,4.551087141242034,0.11284955530827083,19.329267273221014,21.686707042098817,4.251133490953177,0.11329977486345919,3.223338053792444,0.11613468709758588,1.0441788508017573,0.13162587354503677
9,0.45009725505379666,4.3697939990269195,0.11423071550870478,19.447192529618096,21.67597579297363,4.102104508613193,0.11457321401308238,3.1524534543623774,0.11708177490978368,1.051237226484223,0.13117128400170963
10,0.5001515294873228,4.216847534731019,0.11541744669364702,19.54794896279816,21.662871499114672,3.9743858972042454,0.11568931624794464,3.089175268612855,0.11793378829943552,1.0571371251860813,0.13082255066559567
