snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05001082842982063,6.654819981211872,0.09460618970044625,17.69804279713329,21.69111377237883,5.590867603434994,0.10007119007817715,3.5377072773080673,0.11181411609209366,1.0070057682018114,0.1348287244399877
2,0.10009750888999591,4.443907488501388,0.1117833426992616,19.23773825064743,21.62833022078711,4.133454860138978,0.11296954060811326,3.127277445772572,0.11694745950096679,1.0508125191227697,0.13178155448133494
3,0.1501111569921509,3.7270046640064978,0.1186741715304826,19.821821893788137,21.560890660430154,3.551713020393073,0.11887324316433398,2.847395755140874,0.12098111745958444,1.0722285804066203,0.13073126315365627
4,0.20000208723408658,3.3705373994548227,0.12193109673025172,20.091978525881338,21.498965658067792,3.230256793152719,0.12236115437013985,2.6643770742806483,0.12371633156344146,1.0808686790553552,0.13061797861739197
5,0.2500962231723277,3.1400268465964345,0.12426981233139402,20.283751742535383,21.43872197539938,3.0219765970919656,0.12474001127165697,2.536743615791195,0.12569867306832214,1.083755381038384,0.13084833141908825
6,0.30002282087444954,2.96736213659659,0.1265514817953441,20.469115783220072,21.392658109501458,2.87676753689554,0.1264866796002576,2.4425455101956737,0.12720720898944554,1.0840621534257675,0.13119844293048694
7,0.3500137573826938,2.850289030857028,0.1279214706452837,20.579612216360317,21.350376234983756,2.769356352844095,0.12784517435823056,2.3710698068299165,0.12840740740881176,1.083268430549542,0.13158361566626048
8,0.4000116584604087,2.760297020558307,0.12907537401976618,20.67222205118642,21.31360525522539,2.687236710079584,0.128940998500418,2.3154603147550366,0.1293920694908157,1.0820763310125887,0.13196899137976015
9,0.45001540022014286,2.698632395137388,0.1296289534904755,20.71650421613574,21.282531681195135,2.623042660292958,0.12985298782947252,2.2714150786309286,0.13022011875925427,1.0806648407110655,0.13234151888905576
10,0.5000655017053265,2.6349709194059705,0.13083440316631467,20.812605103573002,21.25669843559894,2.572067564799848,0.1306264834166948,2.236010729579948,0.13093190181560602,1.0791859534782304,0.13269622635449033
