scan_point_id,model,requested_source_time_gyr,source_run_dir,status,selected_snapshot_idx,selected_source_time_gyr,direct_output_dir,direct_mass_chi2,direct_mass_ratio,direct_ratio_pull,direct_inner_pull,direct_outer_pull,direct_t_evo_phys_gyr,direct_vmax_kms,direct_max_cooling_code,direct_steps,flag_dissipation
M1_eta0p1_sigma10_vstar1,M1_dark_photon_massive,0.03,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1\M1_eta0p1_sigma10_vstar1,complete,3,0.0300026913116173,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma10_vstar1\t0p03_n192,0.005339064754938001,0.36259646967982745,-0.07205421374314004,-0.06055852346828518,0.04088679481543099,0.00034272490852203303,5.331781585820169,2.9752443197753513e-29,1425,True
M1_eta0p1_sigma10_vstar1,M1_dark_photon_massive,0.04,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1\M1_eta0p1_sigma10_vstar1,complete,4,0.0400174267498252,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma10_vstar1\t0p04_n192,0.009535853134266468,0.36206413076614397,-0.09625143709238929,-0.08093132778507979,0.05464406021893359,0.00045930373302657763,5.327732058530214,2.958496516159437e-29,1901,True
M1_eta0p1_sigma10_vstar1,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1\M1_eta0p1_sigma10_vstar1,complete,5,0.0500149521096747,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma10_vstar1\t0p05_n192,0.01496606201270167,0.36153008297306155,-0.1205263367779536,-0.10144743623885248,0.06837016669034551,0.0005767988275199743,5.323671646290216,2.94177745682693e-29,2375,True
M1_eta0p1_sigma10_vstar1,M1_dark_photon_massive,0.1,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1\M1_eta0p1_sigma10_vstar1,complete,10,0.1000057132235286,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma10_vstar1\t0p1_n192,0.061956896380980966,0.3587993660188813,-0.24464983469523802,-0.20811254109948363,0.13655060094374064,0.0011814539206793273,5.30319003855929,2.8587937518270026e-29,4749,True
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,complete,0,0.0,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma1_vstar1\t0_n192,2.0537183485219077e-16,0.3641816620708522,-1.4151107053838144e-08,-1.1871541140689737e-08,8.027349861386495e-09,0.0,5.343777930616317,3.0250904327466266e-30,0,True
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.01,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,complete,1,0.0100219240216586,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma1_vstar1\t0p01_n192,6.465400237415897e-05,0.36400950590782266,-0.0078252942888122,-0.007324899242359346,0.003316602699064578,0.00011306671018097249,5.34237072676003,3.019479562370328e-30,476,True
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.02,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,complete,2,0.0200118724820268,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma1_vstar1\t0p02_n192,0.0002613647050710995,0.3638357523397885,-0.015723183744911017,-0.014748521366356206,0.006621617821743712,0.00022612542511206502,5.340946936934222,3.013823128725641e-30,951,True
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.03,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,complete,3,0.0300170938759945,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma1_vstar1\t0p03_n192,0.0005960251250338422,0.3636596383872103,-0.023728363407554687,-0.022302346376973824,0.009931287485282296,0.00033971736902043814,5.339500410360498,3.0080967918069247e-30,1426,True
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.04,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,complete,4,0.0400107793525032,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma1_vstar1\t0p04_n192,0.0010729082854907099,0.36348170988744716,-0.03181602248769874,-0.02996069664549127,0.013238766634681572,0.00045354548598762733,5.338035860136251,3.002318811651452e-30,1900,True
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,complete,5,0.050010699236377,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192_refined\M1_eta0p1_sigma1_vstar1\t0p05_n192,0.0017002764758250416,0.363300754874629,-0.04004125034307027,-0.03773070948899424,0.016633401254168116,0.0005678232863947936,5.336549090583575,2.996456278526488e-30,2375,True
