snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05001018565349386,11.564008090227345,0.07917198332768755,16.190163235741135,21.72823420405375,8.133150514965845,0.08743680166299572,3.8588467273253846,0.10897754248675795,0.9601016337927112,0.1385624425703613
2,0.10006313611996585,8.751746067100694,0.08949513051575694,17.213340833575053,21.73023137965556,7.044880786138619,0.09356129373650109,3.899444064577317,0.10745019115927525,0.9663274012042965,0.13810082720990519
3,0.1500665061655297,7.473543538094745,0.09530145198524807,17.762955343527,21.73027734588682,6.340121585395823,0.09793680925344878,3.8414972757692225,0.10799624267700994,0.9741174811967904,0.13742685208668867
4,0.20009102302241072,6.6976263181133735,0.09926993016426645,18.12901980525502,21.72843958662733,5.847467212439906,0.10121045443449898,3.7564738070653876,0.10906101345023445,0.9832741374922714,0.13658761394358004
5,0.25007245639999653,6.1562228124969085,0.10233067616486052,18.40638014160345,21.72448996409958,5.477820990387774,0.10379163005899408,3.6699065218086906,0.11020013153370464,0.9930224011791619,0.135694401477457
6,0.3000997875013016,5.7537707431533525,0.10473761843015315,18.621592235269024,21.721981405334184,5.188359328021604,0.10590243263042735,3.5858602051640003,0.11130961752492574,1.0026891009395769,0.13483318869610691
7,0.3500677285599373,5.438359798839098,0.1067266428290032,18.797577737220525,21.71854246573863,4.951826886644397,0.10767949526364108,3.5069174154695633,0.11234881455121573,1.0118323268663934,0.13405147233798906
8,0.40006800217855604,5.182124343824952,0.10841336040325321,18.945534761741637,21.713202537767966,4.755057889096729,0.1092042149075504,3.434931479427817,0.11330436849162893,1.0202669383095575,0.13336389145586233
9,0.45001914894964057,4.98093616656217,0.10960289364239956,19.04918832324576,21.70592074418316,4.588182947153015,0.11053210974691052,3.369384670339261,0.11418039647457418,1.0279135769434995,0.1327716106479523
10,0.5000401101944246,4.798861280337131,0.11088113496273763,19.159946698580658,21.69674065311218,4.4435402417884475,0.1117077133235898,3.3094124171284776,0.1149867163536644,1.0347983780870238,0.1322660407803122
