snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,44.14626630350791,0.03966157844079252,11.45909875772933,21.659983378248864,8.470923946259113,0.08781094089353053,3.57142523597559,0.11390426030416465,0.9203992771263687,0.1383460250481442
1,0.010009690897886909,27.260776261959233,0.05080624496554269,12.969523313759456,21.660825321271805,8.607317483254723,0.08618199240000625,3.5864957627672838,0.11351772699371465,0.9208624936740428,0.13833271908277375
2,0.020000391001661465,21.219742826755223,0.058274504685129985,13.890080434806755,21.661469112358617,8.727357986713978,0.0846799382163626,3.603373178354796,0.11306661866681086,0.9213445857194891,0.1383136234571311
3,0.030003440762602224,18.111704869070607,0.0633851677546226,14.486360454911896,21.662006145009407,8.75212084997032,0.08400466120157962,3.622439023135026,0.11254841848592562,0.9218410308055818,0.13829102556032027
4,0.040000559008980356,16.154435466490224,0.06722111873690594,14.918265542170165,21.66246651887024,8.693355000987776,0.08400770539055914,3.643679883579436,0.11196796155934613,0.9223490784930668,0.1382657553706052
5,0.0500043104716014,14.818060610457094,0.07008025020742938,15.232222927631438,21.662897988045376,8.586245960409062,0.08439889194660162,3.666238055872216,0.11134817690916263,0.9228686412617818,0.13823815400480222
6,0.06000023051516955,13.734168889194358,0.07283203054508343,15.528398738009185,21.663358130177073,8.45489871908737,0.08499268030135025,3.688851634898083,0.11073219376395438,0.9233987218573786,0.13820845903285314
7,0.07001179296718592,12.94874061406843,0.07479087231027196,15.735833965099383,21.663777687004444,8.31372218102591,0.08568501649908522,3.7103877555989255,0.11015105905399172,0.9239405397855657,0.13817672484499077
8,0.08002495847707083,12.27388625573517,0.07668697294996907,15.934053201672905,21.66416000729961,8.16946489846248,0.08642288288245208,3.730007007113558,0.10962555456919168,0.9244935311739834,0.13814304982979667
9,0.09002291146109342,11.709380426865868,0.07836505442263099,16.107446035385184,21.664507792978483,8.02867596446165,0.08716640862799645,3.747248271471533,0.10916528832294341,0.9250570156016074,0.1381075255878716
10,0.10003701745343585,11.22637132277054,0.07987336765626402,16.261719406488226,21.664824602893994,7.89067341592346,0.08790934319171935,3.7620103811037495,0.10877018655220602,0.9256331519522975,0.13807004128700473
