snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05003180036568033,14.580651294566712,0.07100770897680847,15.332685073284573,21.726472220395046,8.754898007954754,0.08438723558269284,3.7796848313404987,0.11116097206499204,0.9577076784227241,0.13870830519437588
2,0.10000103123006865,11.109393158014932,0.08066296664893656,16.34190044838353,21.72838642403644,8.006460953789984,0.08809912870261938,3.8709535010127536,0.10862916084528412,0.9606857692163917,0.13852202632946456
3,0.15005102236425766,9.472006201971936,0.08646379338555749,16.919308445413844,21.72954159289415,7.3767474783635345,0.09159754471250771,3.9017658803451236,0.10760442469409622,0.9640126970670913,0.13828174781378055
4,0.2000793945466599,8.467525654005248,0.09054954089574481,17.314445654815454,21.730079720527588,6.890309129116647,0.09447784637691042,3.892589750369922,0.10746781898456079,0.9677766053811732,0.13797979787140277
5,0.2501153727394847,7.747216247790771,0.09393495145834353,17.63514654301259,21.730053273797335,6.5005827129894564,0.09688662651006041,3.86068611019995,0.10776972516146217,0.972036383769626,0.13761218384388368
6,0.3000946444605867,7.223751270790957,0.09648316369936336,17.87274392804287,21.729470202683235,6.185304898810276,0.09892022855447778,3.8173745924158884,0.10827861519997123,0.9767494964265535,0.13718782744107139
7,0.3500623927710731,6.826789702572239,0.09839767428893385,18.049196872798994,21.728308443953125,5.922184742302441,0.10067522556676485,3.7703871793563852,0.10887023511314488,0.9818098263208679,0.1367236193806049
8,0.40008588180900495,6.4909458444349495,0.10020926999773094,18.214590607070043,21.726521904038602,5.696803266509572,0.10221793490287935,3.722515335674249,0.10949165283546117,0.9870882947350494,0.1362382215567266
9,0.4500619286506509,6.195733704048166,0.10203177611038143,18.379478670807462,21.724059470817213,5.502884724300804,0.1035825515457596,3.6753306657308635,0.11011431166670667,0.9924449952922804,0.13574967484733397
10,0.5000531081624837,5.9704741679751985,0.10320391526853315,18.484748754602066,21.722432204118952,5.333460087241711,0.10480440189458305,3.6295229428479985,0.11072503347854985,0.9977801170128429,0.13527044991031806
