snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,32.45601011691302,0.048976924306993526,12.733893680442758,21.99341015694238,9.290489343448707,0.08810537987752666,3.950468715693014,0.11519179252524436,1.0348186426552712,0.14160762994458947
1,0.005001759196661042,30.949798253190167,0.04925559058796221,12.770068610035104,21.984663634730087,9.119519043159515,0.08825504565085909,3.925607290062392,0.11534372781590613,1.0389705373609057,0.14150080899933773
2,0.010000254850431843,29.48265346074765,0.04959112865802881,12.813490804244777,21.978328003822753,8.949662311127216,0.08843631237854223,3.9012149078743446,0.11549428537235386,1.0430474584283405,0.14139911580874748
3,0.015009935131035336,28.050001842861622,0.04999047332056845,12.864979236735577,21.97210033816205,8.780631442338683,0.0886494998856701,3.877180568754046,0.11564449856543367,1.0470675391228075,0.14130165419665272
4,0.02000039098607646,26.66052866387985,0.0504567820247471,12.924841912096705,21.966022279651696,8.61362785011691,0.08889308046434145,3.8536106702156285,0.11579410397923715,1.0510117014160567,0.14120853085014243
5,0.05002583179763028,19.098483748210413,0.0551463769953296,13.512134450429636,21.931999294659057,7.645613469720123,0.09098489623866456,3.7179958828574287,0.11672613786114826,1.073657990812016,0.14071504966785453
6,0.10003788753704267,10.182702511190577,0.07247257051109837,15.49003139476035,21.883187122354133,6.206442312675612,0.09658814597911043,3.5080109101495234,0.11859287280160989,1.1079964197308771,0.14008735351608978
7,0.15001457954024527,6.1663291671121465,0.09381529076483938,17.623910542457693,21.841811463919512,5.043612451955489,0.1047553428153082,3.2928683974606803,0.12108934188959401,1.1384649178396509,0.1396824242377913
8,0.2000928350796833,4.445197895379813,0.11296626601146201,19.339259999338157,21.80701043592515,4.14483602037773,0.11566069865773183,3.086202769379304,0.12469424304295816,1.1648110831814928,0.13953681981845079
9,0.25017609650424016,3.758397446539067,0.12360887255905212,20.229739383209584,21.780281349449396,3.6124263758088655,0.12454918464115773,2.8971043032563304,0.12910706030040853,1.1861851392981515,0.13973731652444651
10,0.3000857126365674,3.4175331097546495,0.13008045673000904,20.752551094345563,21.7651354687853,3.322686454284248,0.13039688691787274,2.7614545082164526,0.13298340766569944,1.2025777156065034,0.14030397805583483
11,0.35009585985650293,3.235076508714765,0.1341845036027101,21.07738105728733,21.76352136042893,3.1559407308483363,0.13452258892074567,2.6745868447559267,0.13612266758349328,1.215869337197039,0.14110839593155824
12,0.40006012228955856,3.121694854974197,0.13766391919325566,21.34890132760514,21.77442211397706,3.059070588045382,0.13766735827541388,2.6233227173255607,0.13867915102059386,1.2278197444722354,0.1420227177643706
13,0.45018672145601457,3.064082953236061,0.14023127598682947,21.54705439984886,21.80065564094022,3.0072875504204726,0.14017797236647153,2.597811680973004,0.14082667653314926,1.2396446404693184,0.14297833586154093
14,0.5001402385596273,3.040611780858489,0.14236343268312293,21.71024331809355,21.84289952310978,2.9868465201731196,0.14226864513346021,2.5918491332285036,0.14267146436547112,1.2519151965716047,0.1439341170232357
