snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.0500038767239083,6.875912520308553,0.09646259561743162,17.870838789151627,21.716103612455704,5.8849905220098755,0.09972686739632632,3.691193432192231,0.1099029154112712,0.9903179132040935,0.13601444993852654
2,0.10001699493953432,4.990218165798794,0.10889169911029016,18.98728426731922,21.68650473289517,4.594076259327031,0.10980395603217628,3.347465897213085,0.1142530385879122,1.0300854546118958,0.13280188836471976
3,0.15002950789675665,4.268371629840155,0.11420722566580561,19.445192914270116,21.64698124122799,4.0006020471769705,0.11503497667872381,3.0911813197268896,0.11772966176537505,1.0557579468086964,0.13110508322796646
4,0.200020805053215,3.845637611474032,0.11782978749009236,19.75117843283153,21.604514606043256,3.6459786128315157,0.11837859412444932,2.910294275489298,0.12025305976889925,1.0700049871081914,0.13040415412521017
5,0.25001269118973085,3.5615246720022022,0.12053591347716097,19.976697670356863,21.557750057044572,3.405278353191351,0.12076130977789597,2.77375956281049,0.12217347263202033,1.0777246188493739,0.13018898854618338
6,0.300008398455074,3.368545878170972,0.12218402795871929,20.11280691272017,21.520941065099006,3.2291852192286896,0.12257303954165127,2.668725227341493,0.12368746783955666,1.0817274626326392,0.13021098103666118
7,0.35017222815282534,3.213542324132081,0.12378459398349663,20.244113497605994,21.48186835830741,3.0934244169688165,0.12401703326448425,2.5849356081645345,0.12492385499176617,1.0835767505539975,0.130351922109473
8,0.400056814632896,3.0876239800080123,0.12527804957381794,20.36586951542544,21.44655517074755,2.9863899061569357,0.12519357012764945,2.5161889683615364,0.12595231003832608,1.0841461712061595,0.1305510812017218
9,0.45005884054193895,2.990486889261798,0.1263313821808843,20.45130799059186,21.417271279630455,2.8990156910164044,0.12618505767997232,2.458648095453817,0.12683049500404917,1.083966288711759,0.13077850363774265
10,0.5000705800512217,2.9112419281832387,0.12719295760911592,20.520928078725024,21.389036494274766,2.826583294968343,0.12703315101816395,2.410168465123935,0.12759056741143146,1.0833486113123332,0.1310173925001862
