model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_parameter_scan_highres_n192\M1_eta0p1_sigma0p1_vstar500,10,0.5000929571934571,0.0228902393646345,0.002720200478156222,0.0001668973334402,3.6,0.00709,0.0097927217213624,58.788569850120666,0.004433558337235272,0.0054919605431547475,0.1,0.9910052615313223,0.6891512873701604,500.0,0.09999999999999996,192,0.005,22120,True,0.005491994805387454,5.393468337182726,0.0,432445.6818144731,1161330.9952786725,0.37237073975684565,0.3722307897576872,0.3545562768796725,-0.1453590954186526,0.14683942009570394,0.9977320260347246,0.14009720585883417,D:\graverthermal-sidm\data\P6_parameter_scan_convergence\M1_from_n192_t05_n192
