point_id,model,eta_target,eta_B,born_valid,born_controlled,target_sigma_m_100_kms,sigma_m_100_kms,threshold_requested_kms,threshold_actual_kms,m_chi_GeV,m_mediator_keV,alpha_D,output_root,status,fluid_output_dir,fluid_current_time_gyr,fluid_v_max_final_kms,fluid_v_max_to_threshold,fluid_max_cooling_seen_code,diagnostic_path,best_posthoc_mass_chi2,best_posthoc_time_gyr,best_posthoc_mass_ratio,best_posthoc_r2d_rs
M1_eta0p1_sigma0p1_vstar1,M1_dark_photon_massive,0.1,0.09999999999999999,True,True,0.1,0.09999999999999988,1.0,1.0000000000000002,0.000367638103344058,1.0226313907330305e-09,5.563250280268092e-13,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma0p1_vstar1,fluid_complete,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma0p1_vstar1\M1_eta0p1_sigma0p1_vstar1,0.10000981428058069,21.664765705921244,21.66476570592124,1.5369645837556225e-32,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma0p1_vstar1\M1_eta0p1_sigma0p1_vstar1\b1938_snapshot_diagnostics.csv,0.0181502255967119,0.0100054342928832,0.3671158203387654,2.0423331295497618
M1_eta0p1_sigma10_vstar1,M1_dark_photon_massive,0.1,0.1,True,True,10.0,9.999999999999982,1.0,1.0,7.920522832219654e-05,2.2031925433107906e-10,5.563250280268092e-13,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1,fluid_complete,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1\M1_eta0p1_sigma10_vstar1,0.10000571322352862,21.7201166044125,21.7201166044125,1.5369645837556215e-30,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1\M1_eta0p1_sigma10_vstar1\b1938_snapshot_diagnostics.csv,0.0047328827703851,0.1000057132235286,0.3626890492396382,1.8988078244652635
M1_eta0p1_sigma1_vstar1,M1_dark_photon_massive,0.1,0.10000000000000002,True,True,1.0,0.9999999999999982,1.0,1.0,0.00017064249152923608,4.74663444412834e-10,5.563250280268092e-13,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1,fluid_complete,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1,0.10000206101986564,21.49368334450515,21.49368334450515,1.536964583755622e-31,data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma1_vstar1\M1_eta0p1_sigma1_vstar1\b1938_snapshot_diagnostics.csv,0.0197754817691413,0.0100219240216586,0.3672447146094691,2.0423331295497618
M2_eta0p1_sigma0p1_vstar1,M2_scalar_phi_massive,0.1,0.09999999999999999,True,True,0.1,0.09999999999999988,1.0,1.0000000000000002,0.000367638103344058,1.0226313907330305e-09,5.563250280268092e-13,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1,fluid_complete,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,0.10000981428058069,21.664765705921244,21.66476570592124,1.2268617722554475e-32,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1\b1938_snapshot_diagnostics.csv,0.0181502255967119,0.0100054342928832,0.3671158203387654,2.0423331295497618
M2_eta0p1_sigma10_vstar1,M2_scalar_phi_massive,0.1,0.1,True,True,10.0,9.999999999999982,1.0,1.0,7.920522832219654e-05,2.2031925433107906e-10,5.563250280268092e-13,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1,fluid_complete,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1,0.10000571322352862,21.7201166044125,21.7201166044125,1.2268617722554471e-30,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma10_vstar1\M2_eta0p1_sigma10_vstar1\b1938_snapshot_diagnostics.csv,0.0047328827703851,0.1000057132235286,0.3626890492396382,1.8988078244652635
M2_eta0p1_sigma1_vstar1,M2_scalar_phi_massive,0.1,0.10000000000000002,True,True,1.0,0.9999999999999982,1.0,1.0,0.00017064249152923608,4.74663444412834e-10,5.563250280268092e-13,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1,fluid_complete,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1,0.10000206101986564,21.49368334450515,21.49368334450515,1.226861772255447e-31,data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma1_vstar1\M2_eta0p1_sigma1_vstar1\b1938_snapshot_diagnostics.csv,0.0197754817691413,0.0100219240216586,0.3672447146094691,2.0423331295497618
