model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M1_eta0p1_sigma1,6,0.1000080811724736,0.0371154499893382,0.002720200478156222,0.0001665962195229,3.6,0.00709,0.0097927217213624,58.68250430554215,0.04441571761083221,0.0010992687767842173,0.1,0.14777088468960564,0.016254797315856623,198.85981963287605,0.9999999999999994,96,0.005,4795,True,0.0010992760266462683,5.376244709490821,0.0,427487.9610220047,1163191.5709476094,0.36751294601777934,0.1514219834364914,0.11847433438117705,-0.09765202698437497,0.023572086281220046,1.0003840513385671,0.023379760219887254,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96\M1_tidx6
