snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.005014989468114355,27.77854909373594,0.048919285193698946,12.726398452601781,21.72399386135153,8.474241300827014,0.0876295348037121,3.7223174141566955,0.11257853812131154,0.9577172037189604,0.13865735698558349
2,0.010022483006911142,19.99329973095203,0.057100108627482084,13.74940588051498,21.724585403010792,8.198428547196503,0.08806803341356575,3.7530540072325134,0.11153648648524113,0.9605673946131367,0.13846075824104592
3,0.01500664978920599,15.466894463827694,0.06450144875889893,14.61336392561171,21.7248585754321,7.9036384788224225,0.08881502128230047,3.7744474200057376,0.11071297615811164,0.9635997415795626,0.13823940743441776
4,0.020018709544750157,12.533092611637192,0.07170565820911116,15.407854852249436,21.72478059736103,7.5946266913488625,0.08981388580082633,3.7869924453059722,0.11008315094532689,0.9668622720381388,0.13798912906123886
5,0.05000877299822612,6.874546613404576,0.09647688133638263,17.872162039512478,21.71609999294488,5.884648407330614,0.09972899414998308,3.691121105368226,0.10990374733665607,0.9903267548436276,0.1360137045266791
6,0.10007738788927938,4.99972024456542,0.10866282770088907,18.967319787025477,21.686430037480054,4.592941749401802,0.1098133884417281,3.3470388654016956,0.11425868815286648,1.0301330618553293,0.1327984579504951
7,0.15001024657546322,4.257202018062763,0.11450697986525821,19.470694622169464,21.646980506319142,4.0006281203254765,0.11503461166443778,3.0911929660626907,0.11772943746338813,1.0557567245391972,0.13110519849799956
8,0.2000722792726167,3.8314743122468937,0.11825329170307908,19.78664147158459,21.60444523604792,3.645536466193255,0.11838277514034751,2.910057049961944,0.12025624124616818,1.0700204047396735,0.13040357441653286
9,0.25018715229848554,3.559165389481479,0.12059085657349729,19.981250075302253,21.557606856216267,3.404427152427512,0.12076976542976957,2.773271734788226,0.12218023588411939,1.07774729207829,0.13018869428567434
10,0.30005876975884804,3.3568795945056253,0.12259874677526784,20.14691158943083,21.520870628252297,3.2288997224265583,0.12257565291458276,2.668556425067835,0.12368978510162515,1.0817325065373207,0.13021110809281652
11,0.3500171078422684,3.2081647423393274,0.12400074273643899,20.26178060470464,21.481953870489157,3.093705091077911,0.12401374588845164,2.5851008438292244,0.12492149390806005,1.0835742781331814,0.13035157786503396
12,0.4000165070991934,3.093348146102119,0.12504412620684055,20.346846714691093,21.446547016462283,2.9863424186902616,0.12519428125782925,2.5161786821519088,0.1259522052487835,1.0841461533536825,0.13055113450858274
13,0.45017750841064214,2.9927013231161217,0.12622977164107152,20.443081663792665,21.417171067587677,2.89875749684955,0.1261884162496824,2.4584755915654237,0.1268332808486177,1.0839644625090954,0.13077948075259407
14,0.5000444246953972,2.9227007362926933,0.1266939497393383,20.480634307224044,21.389017454933384,2.8265393273034736,0.12703438270620918,2.410144146064143,0.12759114008844355,1.0833479785368578,0.1310177020268994
