model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,flag_dissipation,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M1_eta0p1_sigma10_vstar1\M1_eta0p1_sigma10_vstar1,1,0.0100018401613025,0.024531058711686,0.002720200478156222,0.0001669372315636,3.6,0.00709,0.0097927217213624,58.80262372124036,0.4432498713471398,0.00010982587581254654,0.1,7.920522832219654e-05,2.2031925433107906e-10,1.0,9.999999999999982,True,192,0.005,475,True,0.00010984483424583946,5.365798242965345,3.118280522283536e-29,427312.37300854316,1164083.072032836,0.3670806519523803,0.13177225319108143,0.11011300040681714,-0.07479302479907608,0.017718869417186922,0.999993747881911,0.01771881840725423,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192\M1_eta0p1_sigma10_vstar1\t0p01_n192
