model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,flag_dissipation,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_high_sigma_vstar20_n192\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,1,0.0100004591314028,0.0245004149265965,0.002720200478156222,0.0001669398481952,3.6,0.00709,0.0097927217213624,58.8035454137948,0.44324292380506036,0.00010980985072591462,0.1,0.0037607459822766127,4.184394227983493e-06,20.0,9.999999999999988,True,192,0.005,475,True,0.00010984408393287118,5.365840720746441,3.7035782773577703e-29,427319.1513356437,1164101.2858287087,0.36708073132265356,0.13177586093077429,0.11043577788779622,-0.07432600439208535,0.017720415966574952,0.9999780327771017,0.01771978622209663,D:\graverthermal-sidm\data\P6_high_sigma_vstar20_direct_time_n192\M1_eta0p1_sigma10_vstar20\t0p01_n192
