snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,44.14626630350791,0.03966157844079252,11.45909875772933,21.659983378248864,8.470923946259113,0.08781094089353053,3.57142523597559,0.11390426030416465,0.9203992771263687,0.1383460250481442
1,0.010001483441025888,21.356853460040007,0.05717202889336654,13.758062166529161,21.66166264321593,8.64347213364273,0.085116309192774,3.615475225784271,0.11272536323805261,0.9216657768929293,0.1382951429773158
2,0.02000377579125966,15.249521822785356,0.0685586043627737,15.06594748566738,21.6629158667873,8.51165917026538,0.08491075506833032,3.6689678440883378,0.11126637772094598,0.923011633504961,0.138226701936376
3,0.030009166015085513,12.698197788898275,0.07506742212515712,15.764899855501083,21.664059540398974,8.191234904309841,0.0863134880909148,3.7213881566124347,0.10984806905456242,0.924434720872546,0.1381435919876824
4,0.040011716087056205,11.19744309772518,0.07967430233910647,16.241442536387073,21.664962635044212,7.839876494263365,0.08814519678054954,3.7618404148955635,0.10875899630364458,0.9259372055385443,0.13804705259571148
5,0.05000644196022754,10.186249168914806,0.08315693902906943,16.59261027358067,21.665664735826496,7.514213398502664,0.08995658588862745,3.787207881530894,0.10804922753922493,0.9275266293587319,0.13793690202543385
6,0.06000257376723472,9.442946373224052,0.08594649841092489,16.8686201575408,21.666189785474298,7.223950088286095,0.09163760973467774,3.798800424852341,0.10765236236759693,0.9292165077993744,0.13781203020250937
7,0.07002380821915209,8.862798143956988,0.08828789896000198,17.09684821749552,21.66655252546907,6.966757666869918,0.09317432317049906,3.799555666471062,0.10748597524008069,0.9310247600538873,0.13767077577188885
8,0.08002527995211943,8.397801358956103,0.09026177090849292,17.286910767471646,21.666758860151315,6.740445853278167,0.09456556897767611,3.7928415313225297,0.10747861905004337,0.9329547338681231,0.13751270995058593
9,0.09000450826436462,8.011715360636872,0.09198726148358517,17.45136130963204,21.666813964593786,6.538424268771641,0.09583385322381212,3.7808893953117813,0.10757949233392569,0.9350111267093669,0.1373376769022439
10,0.10002527697121077,7.682962068408211,0.09351904686596754,17.596062714742914,21.66671911863389,6.35742626765607,0.09699680387494748,3.76468043872784,0.10775853893339181,0.937206641993132,0.13714512365927026
