t_code,new_ratio,original_ratio,fluid_ratio
0.0,0.11329055925387936,0.12735467713225254,0.146506
0.5,0.1101607677092178,0.11329055925387936,0.140624
1.0,0.10358577571923007,0.10916588082379908,0.142738
