snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,32.45601011691302,0.048976924306993526,12.733893680442758,21.99341015694238,9.290489343448707,0.08810537987752666,3.950468715693014,0.11519179252524436,1.0348186426552712,0.14160762994458947
1,0.005014101071004965,23.645896110962195,0.05702281458930146,13.740096730135146,21.994216524949,9.373819400111012,0.08652509729244347,3.9722295311564317,0.11456699621445615,1.0356299139614145,0.14157368682252108
2,0.010030416951730355,19.282123929432224,0.06274420408997484,14.412929840242331,21.994881083410846,9.366579839291889,0.085692950719947,3.9968945777160845,0.11385178980357297,1.0364631319448696,0.14153439432703332
3,0.015052572264575037,16.458898434444336,0.06800787848459836,15.005313687743422,21.995395278259885,9.275522646087325,0.08553808186349127,4.02373038761223,0.11306881087329371,1.0373208770363247,0.14148931534796264
4,0.020002018677490598,14.616263907085465,0.07226439245276593,15.467767773490833,21.995779478273345,9.119904064794206,0.08594880798540698,4.0504390085375706,0.11228597772297526,1.0381896841437623,0.1414397856308098
5,0.05001103771145773,10.011757598829542,0.08647882723743089,16.920779299925226,22.00000342001245,7.890452051132115,0.09187086514679808,4.1376306865969665,0.10937058772013178,1.0440283827311867,0.1410410152955306
6,0.10000374465039855,7.616953855970331,0.09683095330583628,17.904927589948354,22.004497622959587,6.61085523148271,0.09937992394732736,4.053315114205467,0.1097205127474146,1.0564890064287302,0.13998898139848773
7,0.15002449200976248,6.522724273869978,0.10260871672271657,18.43136897582307,22.005971625527355,5.871245090506404,0.1042314156074037,3.908764516951523,0.11144073581066742,1.0713471790078417,0.13864013424800933
8,0.20010881483386622,5.856677309131388,0.10654954707027554,18.781975478384958,22.00421536624508,5.381279458831259,0.1077048031339917,3.7631920763658586,0.11323275490004843,1.0861556443824079,0.13732096143592987
9,0.2501029231681522,5.396652500334651,0.10949234969092717,19.03957952684113,21.998762732062854,5.019095684475936,0.11038667245935926,3.631981517741885,0.11485519786659759,1.0994263190659788,0.13619727792623856
10,0.3000844952289181,5.053606478255956,0.11181899063270849,19.240805482895013,21.989322414400085,4.741186170790917,0.11253899709004687,3.519008185784001,0.11627570041584906,1.1107600508409639,0.13529573163686304
11,0.3501374685450199,4.784551759785679,0.11373037134183167,19.404555277207074,21.975947927918188,4.518676626276871,0.11432599536276804,3.4208677323411765,0.11752568393320818,1.1202280810789766,0.13459209575725423
12,0.4000805208492435,4.566872974957851,0.11533684207785434,19.54112187488259,21.959114315227303,4.33580047854025,0.11583991295822126,3.335102276753998,0.11862997630749604,1.1280203581218853,0.13405329352154097
13,0.4500692017271898,4.385571356259486,0.1167186260807426,19.65782880607658,21.946367680805444,4.181574469195178,0.11715021495320926,3.259203520715223,0.11961666347588888,1.134417914030366,0.13364379502128154
14,0.5001935697534303,4.231289901995159,0.11792769500213822,19.759382585791528,21.940486034896193,4.048988607614695,0.11830252361290433,3.19135199632693,0.12050650948640534,1.139660657506137,0.13333556055616722
