snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,44.14626630350791,0.03966157844079252,11.45909875772933,21.659983378248864,8.470923946259113,0.08781094089353053,3.57142523597559,0.11390426030416465,0.9203992771263687,0.1383460250481442
1,0.0500043104716014,14.818060610457094,0.07008025020742938,15.232222927631438,21.662897988045376,8.586245960409062,0.08439889194660162,3.666238055872216,0.11134817690916263,0.9228686412617818,0.13823815400480222
2,0.10003701745343585,11.22637132277054,0.07987336765626402,16.261719406488226,21.664824602893994,7.89067341592346,0.08790934319171935,3.7620103811037495,0.10877018655220602,0.9256331519522975,0.13807004128700473
3,0.15001237772216686,9.55643305576842,0.08568395027173893,16.84283544048629,21.66599047106923,7.288861100278801,0.09130631220629423,3.801419918833479,0.10763143621008062,0.9287044905982493,0.13785310436386497
4,0.2000169836689954,8.532682817839435,0.08979357856665784,17.24201843963954,21.66654994351773,6.816239678993574,0.09413584094310727,3.7988240463794622,0.10740656440333347,0.9321723658112734,0.1375798011147345
5,0.25000182474237026,7.821280458475999,0.09295035806348707,17.54248035239438,21.66655708753667,6.43907944049407,0.09649871041154272,3.7748142115749292,0.10762649424802896,0.9361020710392993,0.13724456251386977
6,0.30001227264181063,7.266893640262908,0.09578840793588297,17.808278659472577,21.666022745372633,6.13046866811145,0.0985074868688465,3.7381694763371236,0.1080724796527435,0.9404865108409468,0.1368519498221497
7,0.3500183933032932,6.869581795835279,0.09764863668791837,17.98036722582833,21.664929913164197,5.872769297241157,0.10024239476526002,3.69683321050231,0.10861519584431537,0.9452379180031205,0.13641645666740956
8,0.4000165273891211,6.505829013291657,0.0998463023577345,18.18157317998491,21.663929327052276,5.652884283569691,0.10176425376918974,3.6532210482781333,0.10920145609312264,0.9502354144152946,0.1359558803200652
9,0.45005583074018213,6.219447958459357,0.10150046676164116,18.331562546182433,21.662738703815187,5.4627851184259555,0.10311346275949695,3.6088552623283876,0.1097999631692274,0.9553646450904195,0.13548570516704286
10,0.5000929571934571,5.977212007343914,0.1029305524515134,18.460251653417714,21.6609639012963,5.295551216868796,0.10432507941198975,3.565544975052154,0.11038868195551355,0.9605171400648422,0.1350194802505457
