snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05001082809700208,6.65482001480214,0.09460618946774371,17.698042775367377,21.69111377274101,5.59086761997019,0.10007118995062178,3.5377072797987754,0.11181411607032968,1.0070057678462219,0.13482872446687855
2,0.10000715822490652,4.44291709649189,0.1118378018782481,19.242423849744696,21.62847634015569,4.134904810519207,0.11295559977938287,3.1279097563238323,0.11693859775838898,1.050756399787827,0.13178491446538076
3,0.15000248454736922,3.728425292964604,0.11865055321990893,19.819849344770596,21.561055097991026,3.552584769760707,0.11886399159399794,2.8478782407746777,0.12097400560426166,1.0722000935696068,0.1307321558646232
4,0.2000587657126224,3.3591621044846387,0.12233326650348046,20.125086300155306,21.4988960458762,3.2299436543583244,0.12236433960196848,2.6642021342823896,0.12371882523096848,1.0808749192293519,0.13061804484068584
5,0.2501012762224017,3.1255757677174048,0.12484631666143725,20.330746824166773,21.43872151147206,3.0220062561040386,0.12473998515349284,2.5367496328234562,0.12569890084721627,1.0837548582018364,0.1308485655857507
6,0.3000046361439725,2.9754740771809813,0.12621272045960788,20.4417008862513,21.39268214568638,2.87688430692208,0.12648583681166894,2.442599513152028,0.12720691815968085,1.0840617757432416,0.13119859649524654
7,0.35002483719309585,2.8478962096566107,0.1280313574448913,20.588449443876232,21.350374567336285,2.7693818972074475,0.12784540590532087,2.371076747826365,0.12840767953804447,1.083268134070004,0.13158390041346082
8,0.40006231334412495,2.7592477626655323,0.12912515735799437,20.676208222124274,21.31357895323924,2.6872107913524332,0.12894197147612985,2.3154292828253102,0.1293931481522915,1.0820752721874842,0.13196957315769026
9,0.4500262243868235,2.690216275835477,0.13004099761869312,20.74940327585661,21.282539344925137,2.6231532200843466,0.12985154709722474,2.271438725217643,0.13022064120358187,1.0806650344444255,0.13234197999826974
10,0.5002490804975589,2.6441016551324865,0.13038457839429213,20.776796149923076,21.256629827424902,2.571992333634868,0.13062962649434942,2.235939784809141,0.13093444260146092,1.0791818741239365,0.1326979496257801
