snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05000370743121069,6.875999824699831,0.09646146952625559,17.870734477980687,21.716103651325444,5.884997729357299,0.09972681553081489,3.691194559481278,0.10990290367038687,0.9903177680258561,0.1360144625587254
2,0.10000378777112075,5.0009795454866115,0.10866152124543617,18.96720576444126,21.68651807935309,4.594292485952358,0.10980210657132938,3.3475455971537253,0.11425197276132375,1.030076609014957,0.13280253350447555
3,0.15004431370577523,4.250672552489078,0.1146792637370594,19.485336637191875,21.64696456063671,4.000464808364767,0.11503612923125145,3.0911171771166437,0.11773045610883874,1.0557635151021636,0.13110473660869532
4,0.20001228080976283,3.8345407701305243,0.11816922593788762,19.779607101296264,21.60451900465497,3.6459772856219073,0.11837826036055012,2.9103076657067524,0.12025259704448167,1.070003980077036,0.13040405705616295
5,0.25000278097059175,3.5571291655966877,0.12068305889422229,19.988887327666756,21.55775358944979,3.405265143735769,0.12076120752587606,2.7737702939640787,0.12217298050319496,1.077724221872446,0.13018883454714603
6,0.300041481707929,3.3578110071216307,0.12256717355545951,20.144317175358726,21.52091030798576,3.229013924356336,0.12257436051520967,2.6686462172804895,0.12368811606148002,1.0817301245390718,0.13021081520297906
7,0.35005862447425584,3.2062684864578532,0.12407017979053761,20.26745283464872,21.481950620429252,3.093639310282529,0.12401411209746813,2.5850855002867936,0.12492123176453526,1.0835748871160833,0.1303513077678165
8,0.40001330353088405,3.087596197668138,0.12527375163904989,20.36552016480209,21.44657038908949,2.986340277636109,0.1251934793235705,2.5162067336536467,0.12595109396408688,1.0841471494797683,0.13055045605656565
9,0.45000608067329345,2.9919730241583413,0.1262664457483251,20.446051158674706,21.417293763349182,2.899030105488648,0.1261840936662441,2.4586783731623374,0.12682939122524914,1.0839670583462981,0.13077799663679598
10,0.5000093755778492,2.911379822564789,0.12718377916721482,20.520187654303342,21.389060557571675,2.8265652379345667,0.12703315667434376,2.410199950582708,0.12758922936383799,1.083349574532056,0.13101682780005344
