scan_label,scan_root,model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
n96,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96,M1_dark_photon_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M1_eta0p1_sigma1,6,0.1000080811724736,0.0371154499893382,0.0027202004781562,0.0001665962195229,3.6,0.00709,0.0097927217213624,58.68250430554215,0.0444157176108322,0.0010992687767842,0.1,0.1477708846896056,0.0162547973158566,198.85981963287605,0.9999999999999994,96,0.005,4795,True,0.0010992760266462,5.376244709490821,0.0,427487.9610220047,1163191.5709476094,0.3675129460177793,0.1514219834364914,0.118474334381177,-0.0976520269843749,0.02357208628122,1.0003840513385671,0.0233797602198872,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96\M1_tidx6
n192,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n192,M1_dark_photon_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M1_eta0p1_sigma1,6,0.1000080811724736,0.0371154499893382,0.0027202004781562,0.0001665962195229,3.6,0.00709,0.0097927217213624,58.68250430554215,0.0444157176108322,0.0010992687767842,0.1,0.1477708846896056,0.0162547973158566,198.85981963287605,0.9999999999999994,192,0.005,4746,True,0.0010994507592426,5.360620918279695,0.0,426497.1324652807,1161684.0469821594,0.3671369453452008,0.1343310437738306,0.0712920221562242,-0.1363064876369391,0.0236620109950426,1.0020098382215212,0.0184118457312592,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n192\M1_tidx6_n192
n96,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96,M1_dark_photon_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M1_eta0p1_sigma1,10,0.3000369675721942,0.0269485367732932,0.0029258124408245,0.0001741299590987,3.6,0.00709,0.0105329247869685,49.29243659499699,0.0491608594132374,0.0035983859453433,0.1,0.1477708846896056,0.0162547973158566,198.85981963287605,0.9999999999999994,96,0.005,14364,True,0.0035986327704583,5.30047038324304,0.0,419346.3506737313,1172038.6723088538,0.3577922474585598,-0.2904279510734873,-0.2692213964889857,0.1291967258680468,0.0891719543025028,1.0011470914757037,0.0874588962187168,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96\M1_tidx10
n96,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96,M1_dark_photon_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M1_eta0p1_sigma1,14,0.5000409714846399,0.0068499154050761,0.0029258124408245,0.0001740328002982,3.6,0.00709,0.0105329247869685,49.26493303364498,0.0491883048725069,0.0059987361392603,0.1,0.1477708846896056,0.0162547973158566,198.85981963287605,0.9999999999999994,96,0.005,23901,True,0.0059987628701395,5.299633660928335,0.0,419241.0183282656,1171346.7846547302,0.357913662990796,-0.2849090632445685,-0.2742372224635411,0.1114560167879546,0.0876284978627545,1.0016355962371393,0.0841490881577337,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96\M1_tidx14
n96,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96,M2_scalar_phi_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M2_eta0p1_sigma1,6,0.1000773878892793,0.0330368485947409,0.0027202004781562,0.0001666072814985,3.6,0.00709,0.0097927217213624,58.68640081911632,0.0444127686065627,0.0010999940631669,0.1,0.4598205052925115,0.3195752511782954,499.8539183489865,1.0,96,0.005,4795,True,0.0011000053864657,5.376703922427359,0.0,427568.15039400896,1163261.1651729504,0.3675598938527612,0.1535559759356678,0.1222928759051886,-0.0958675596679393,0.0241461364938477,1.0002833377855704,0.0240414342976364,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96\M2_tidx6
n192,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n192,M2_scalar_phi_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M2_eta0p1_sigma1,6,0.1000773878892793,0.0330368485947409,0.0027202004781562,0.0001666072814985,3.6,0.00709,0.0097927217213624,58.68640081911632,0.0444127686065627,0.0010999940631669,0.1,0.4598205052925115,0.3195752511782954,499.8539183489865,1.0,192,0.005,4746,True,0.0011001863375413,5.361076555387257,0.0,426576.74371055386,1161754.1223280032,0.3671833269295829,0.1364392976093824,0.0750830338358978,-0.1345096838973546,0.0237303170321688,1.0019090048859605,0.0189927859733718,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n192\M2_tidx6_n192
n96,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96,M2_scalar_phi_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M2_eta0p1_sigma1,10,0.300058769758848,0.0410459330406045,0.0029258124408245,0.0001741729591716,3.6,0.00709,0.0105329247869685,49.30460898840921,0.0491487225089289,0.0035982031749933,0.1,0.4598205052925115,0.3195752511782954,499.8539183489865,1.0,96,0.005,14333,True,0.0035983608762796,5.302002674538338,0.0,419620.7308652219,1172315.638815794,0.3579417666807709,-0.283631622791166,-0.2561556730846724,0.1362984311742087,0.0841929911940121,1.0007840090685187,0.0833921718139049,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96\M2_tidx10
n96,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96,M2_scalar_phi_massive,D:\graverthermal-sidm\data\P2_born_convergence_eta0p1_sigma1_n96_teps5\M2_eta0p1_sigma1,14,0.5000444246953972,0.0206393309427266,0.0029258124408245,0.000174092844475,3.6,0.00709,0.0105329247869685,49.28193024534326,0.0491713399519603,0.0059977429949331,0.1,0.4598205052925115,0.3195752511782954,499.8539183489865,1.0,96,0.005,23814,True,0.0059979142389113,5.302010277609466,0.0,419670.1400638303,1171729.0902906957,0.3581631142738923,-0.2735703685583739,-0.2538028541033189,0.1212587254024528,0.079119567237218,1.0010974617765744,0.0775513683296189,D:\graverthermal-sidm\data\P5_born_direct_time_scan_n96\M2_tidx14
