snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05001014265696819,11.564012113513744,0.07917197066936155,16.19016194146781,21.728234201348673,8.13315166346448,0.08743679564055297,3.858846614216621,0.1089775456475108,0.9601016289969446,0.1385624428847513
2,0.10000604320428483,8.772479639832195,0.08929572012459472,17.194153011838612,21.730230391336377,7.045857959466802,0.09355547167196901,3.8994718095799343,0.10745030120122251,0.9663194526572128,0.13810147545073542
3,0.15002896332518043,7.474169424526547,0.09529920720909878,17.762746143706483,21.730278024304663,6.3405561260534276,0.09793401238983755,3.841556760063112,0.10799554498905323,0.9741110408279855,0.13742743319437586
4,0.20002684126658035,6.6973101623555715,0.09928214843570413,18.13013544253382,21.728443130630648,5.848006382854698,0.10120677148986193,3.7565863529200474,0.109059540910207,0.9832618391651929,0.13658874579476502
5,0.25000717201104716,6.172044691005331,0.10207491733185431,18.383363878890002,21.724496698606323,5.478242673931553,0.10378862629333814,3.6700169677559686,0.11019866647398112,0.9930096081393622,0.1356955613143741
6,0.3000207302572077,5.769192428197802,0.1044643073648745,18.597279997414933,21.72198537013738,5.188768595771296,0.10589940568703275,3.585990591164954,0.1113079003710018,1.0026741833328163,0.13483448952787605
7,0.3501560696099668,5.438642008490422,0.10671437100519507,18.79649699867482,21.71853461787783,4.951444093296535,0.10768239784895388,3.506783798403365,0.1123505664983516,1.01184793784967,0.13405016423420452
8,0.40006942087254727,5.182345169256506,0.1084082377674291,18.945087159060645,21.71320203829818,4.755043947185917,0.10920428067390006,3.434928831920861,0.11330436186186015,1.0202672699455126,0.1333638536413001
9,0.4500873064829648,4.96945813714068,0.1098514533800472,19.070776164953262,21.70590904589295,4.587963308498939,0.11053381116958529,3.3692981095712264,0.11418150957418385,1.0279235984032864,0.13277084056516436
10,0.5001093306162838,4.787876704223583,0.11113118184152902,19.18153822965617,21.696726166592942,4.443343657072535,0.1117092273766262,3.309331673395118,0.11498775079882262,1.0348075331914166,0.13226536984934362
