model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_parameter_scan\runs\M1_eta0p1_sigma0p1_vstar500\M1_eta0p1_sigma0p1_vstar500,14,0.500058204991382,0.0393795698648291,0.0029258124408245967,0.0001731472155846,3.6,0.00709,0.010532924786968548,49.014243097400964,0.0049439885071102235,0.006014264514644556,0.1,0.9910052615313223,0.6891512873701604,500.0,0.09999999999999996,48,0.005,23163,True,0.006014355530924456,5.38282977191857,0.0,427289.81262031244,1169003.3853004049,0.3655163175686695,0.060666144840588646,0.10903869620535434,0.051368853856534814,0.014528196416697586,0.9971364156529987,0.0037657643486752714,D:\graverthermal-sidm\data\P6_parameter_scan\runs\M1_eta0p1_sigma0p1_vstar500\direct\n48_t0p5
