model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,flag_dissipation,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M2_scalar_phi_massive,D:\graverthermal-sidm\data\P6_deep_threshold_n192\runs\M2_eta0p1_sigma0p1_vstar1\M2_eta0p1_sigma0p1_vstar1,10,0.1000098142805806,0.0215426816433479,0.002720200478156222,0.0001669063246497,3.6,0.00709,0.0097927217213624,58.79173694894023,0.004433319502356341,0.0010982661360580803,0.09999999999999999,0.000367638103344058,1.0226313907330305e-09,1.0000000000000002,0.09999999999999988,True,192,0.005,4739,True,0.0010982879126021073,5.366197917784254,2.4396616937253544e-31,427404.36670117447,1163785.0750283748,0.36725369303327227,0.13963775686798802,0.11449365243687949,-0.08243397363141561,0.019904156457001887,1.0000993648697927,0.01989127474208046,D:\graverthermal-sidm\data\P6_deep_threshold_direct_time_n192\M2_eta0p1_sigma0p1_vstar1\t0p1_n192
