scan_point_id,model,requested_source_time_gyr,source_run_dir,status,selected_snapshot_idx,selected_source_time_gyr,direct_output_dir,direct_mass_chi2,direct_mass_ratio,direct_ratio_pull,direct_inner_pull,direct_outer_pull,direct_t_evo_phys_gyr,direct_vmax_kms,direct_max_cooling_code,direct_steps
M1_eta0p03_sigma10_vstar500,M1_dark_photon_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p03_sigma10_vstar500\M1_eta0p03_sigma10_vstar500,complete,8,0.4000434409823772,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p03_sigma10_vstar500\t0p4_n96,0.5791080682194447,0.3478795657751665,-0.7410043912277292,-0.6440383927488444,0.40536726173302395,0.0052282746460978365,5.230990670290263,0.0,19183
M1_eta0p03_sigma10_vstar500,M1_dark_photon_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p03_sigma10_vstar500\M1_eta0p03_sigma10_vstar500,complete,10,0.5001630437465465,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p03_sigma10_vstar500\t0p5_n96,0.5782069864625927,0.34789123610155737,-0.7404739218463257,-0.6362439562088665,0.41641399430168363,0.006535570665988474,5.232010427483894,0.0,23980
M1_eta0p1_sigma10_vstar20,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,complete,1,0.0500217097515682,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar20\t0p05_n96,0.09251001338404266,0.3576113899145798,-0.298648748527124,-0.25275568614865185,0.1691879916056895,0.0005995330255914767,5.302910809956994,2.908149865842545e-29,2401
M1_eta0p1_sigma10_vstar20,M1_dark_photon_massive,0.1,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,complete,2,0.1000207215913144,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar20\t0p1_n96,0.09247900903539583,0.3576127469007471,-0.29858706733770024,-0.2516871868323291,0.17068265588460968,0.0011987639661118293,5.3030505998942425,2.909402921568213e-29,4799
M1_eta0p1_sigma10_vstar20,M1_dark_photon_massive,0.2,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,complete,4,0.2000267578040081,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar20\t0p2_n96,0.5819725236615887,0.34783872336988986,-0.7428608641948488,-0.6411204559888491,0.4134453828188662,0.00261385895780832,5.231451783172417,2.2039395707873688e-29,9597
M1_eta0p1_sigma10_vstar20,M1_dark_photon_massive,0.3,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,complete,6,0.3000665703935681,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar20\t0p3_n96,0.5818116803181791,0.3478415852686688,-0.7427307778867142,-0.6369960126824555,0.4195804572961329,0.003920735957038446,5.231997023067887,2.2055814281840125e-29,14396
M1_eta0p1_sigma10_vstar20,M1_dark_photon_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,complete,8,0.4000308106460886,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar20\t0p4_n96,1.5008530459076503,0.3381498593151899,-1.1832637757721183,-1.039902055035761,0.6476548168894071,0.00569749401868805,5.16266600455893,1.8647217788207888e-29,19192
M1_eta0p1_sigma10_vstar20,M1_dark_photon_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar20\M1_eta0p1_sigma10_vstar20,complete,10,0.5000348711617854,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar20\t0p5_n96,2.856702481500799,0.3285567140358764,-1.619315833922734,-1.4564645560015759,0.8575625216926938,0.0077612645443124895,5.095413152737678,1.5769812301518412e-29,23988
M1_eta0p1_sigma10_vstar500,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar500\M1_eta0p1_sigma10_vstar500,complete,1,0.0500023981863764,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar500\t0p05_n96,0.09239178368794937,0.35761555613682394,-0.298459374788754,-0.2526703170669387,0.16896595681154838,0.0005993036283275109,5.302916428017293,0.0,2399
M1_eta0p1_sigma10_vstar500,M1_dark_photon_massive,0.1,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar500\M1_eta0p1_sigma10_vstar500,complete,2,0.1000227890778092,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar500\t0p1_n96,0.09223534615861954,0.357621084200835,-0.29820809915188806,-0.25247250145060907,0.16879864386271518,0.0011988256695772733,5.302934992256165,0.0,4799
M1_eta0p1_sigma10_vstar500,M1_dark_photon_massive,0.2,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar500\M1_eta0p1_sigma10_vstar500,complete,4,0.2000701207089334,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar500\t0p2_n96,0.09192232272811178,0.3576321385999904,-0.29770562646300686,-0.25234463216415665,0.1680610286355771,0.0023979725968292643,5.302936601931843,0.0,9597
M1_eta0p1_sigma10_vstar500,M1_dark_photon_massive,0.3,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar500\M1_eta0p1_sigma10_vstar500,complete,6,0.3000091891829865,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar500\t0p3_n96,0.5800939223886715,0.3478679161269553,-0.7415339206918751,-0.6478085696579323,0.400547100184754,0.003921214090905343,5.230507921617881,0.0,14388
M1_eta0p1_sigma10_vstar500,M1_dark_photon_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar500\M1_eta0p1_sigma10_vstar500,complete,8,0.4000078783976579,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar500\t0p4_n96,0.5791084961588566,0.34787956091292516,-0.7410046122386988,-0.6440409312859909,0.40536375638077227,0.005227810172514832,5.23099034000633,0.0,19181
M1_eta0p1_sigma10_vstar500,M1_dark_photon_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p1_sigma10_vstar500\M1_eta0p1_sigma10_vstar500,complete,10,0.5000086866028133,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p1_sigma10_vstar500\t0p5_n96,0.578208124403298,0.34789121662194594,-0.7404748072832086,-0.6362607359944432,0.4163897215771632,0.006533556319362296,5.232008222438703,0.0,23972
M1_eta0p3_sigma10_vstar20,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar20\M1_eta0p3_sigma10_vstar20,complete,1,0.0500217097515682,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar20\t0p05_n96,0.09251001338404266,0.3576113899145798,-0.298648748527124,-0.25275568614865185,0.1691879916056895,0.0005995330255914767,5.302910809956994,8.724449597527631e-29,2401
M1_eta0p3_sigma10_vstar20,M1_dark_photon_massive,0.1,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar20\M1_eta0p3_sigma10_vstar20,complete,2,0.1000207215913144,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar20\t0p1_n96,0.09247900903539583,0.3576127469007471,-0.29858706733770024,-0.2516871868323291,0.17068265588460968,0.0011987639661118293,5.3030505998942425,8.728208764704635e-29,4799
M1_eta0p3_sigma10_vstar20,M1_dark_photon_massive,0.2,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar20\M1_eta0p3_sigma10_vstar20,complete,4,0.2000267578040081,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar20\t0p2_n96,0.5819725236615887,0.34783872336988986,-0.7428608641948488,-0.6411204559888491,0.4134453828188662,0.00261385895780832,5.231451783172417,6.611818712362104e-29,9597
M1_eta0p3_sigma10_vstar20,M1_dark_photon_massive,0.3,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar20\M1_eta0p3_sigma10_vstar20,complete,6,0.3000665703935681,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar20\t0p3_n96,0.5818116803181791,0.3478415852686688,-0.7427307778867142,-0.6369960126824555,0.4195804572961329,0.003920735957038446,5.231997023067887,6.616744284552037e-29,14396
M1_eta0p3_sigma10_vstar20,M1_dark_photon_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar20\M1_eta0p3_sigma10_vstar20,complete,8,0.4000308106460886,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar20\t0p4_n96,1.5008530459076503,0.3381498593151899,-1.1832637757721183,-1.039902055035761,0.6476548168894071,0.00569749401868805,5.16266600455893,5.594165336462363e-29,19192
M1_eta0p3_sigma10_vstar20,M1_dark_photon_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar20\M1_eta0p3_sigma10_vstar20,complete,10,0.5000348711617854,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar20\t0p5_n96,2.856702481500799,0.3285567140358764,-1.619315833922734,-1.4564645560015759,0.8575625216926938,0.0077612645443124895,5.095413152737678,4.730943690455522e-29,23988
M1_eta0p3_sigma10_vstar500,M1_dark_photon_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar500\M1_eta0p3_sigma10_vstar500,complete,1,0.0500023981863761,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar500\t0p05_n96,0.09239178368794937,0.35761555613682394,-0.298459374788754,-0.2526703170669387,0.16896595681154838,0.0005993036283275074,5.302916428017293,0.0,2399
M1_eta0p3_sigma10_vstar500,M1_dark_photon_massive,0.1,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar500\M1_eta0p3_sigma10_vstar500,complete,2,0.100022789077808,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar500\t0p1_n96,0.09223534615861954,0.357621084200835,-0.29820809915188806,-0.25247250145060907,0.16879864386271518,0.0011988256695772588,5.302934992256165,0.0,4799
M1_eta0p3_sigma10_vstar500,M1_dark_photon_massive,0.2,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar500\M1_eta0p3_sigma10_vstar500,complete,4,0.2000701157586763,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar500\t0p2_n96,0.09192232272811178,0.3576321385999904,-0.29770562646300686,-0.25234463216415665,0.1680610286355771,0.002397972537497162,5.302936601931843,0.0,9597
M1_eta0p3_sigma10_vstar500,M1_dark_photon_massive,0.3,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar500\M1_eta0p3_sigma10_vstar500,complete,6,0.3000181100399311,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar500\t0p3_n96,0.58009373715257,0.34786791855509447,-0.7415338103219119,-0.6478082877696308,0.4005473248563134,0.003921330674315418,5.230507954969008,0.0,14389
M1_eta0p3_sigma10_vstar500,M1_dark_photon_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar500\M1_eta0p3_sigma10_vstar500,complete,8,0.4000167651289462,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar500\t0p4_n96,0.5791084445636602,0.3478795609155341,-0.7410046121201094,-0.6440393828135095,0.4053661529393568,0.005227926109030875,5.230990546698105,0.0,19181
M1_eta0p3_sigma10_vstar500,M1_dark_photon_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M1_eta0p3_sigma10_vstar500\M1_eta0p3_sigma10_vstar500,complete,10,0.5000088346223986,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M1_eta0p3_sigma10_vstar500\t0p5_n96,0.5782081559374612,0.3478912166260157,-0.7404748070982202,-0.6362588011007756,0.41639271602570677,0.006533557931090087,5.232008480656828,0.0,23972
M2_eta0p03_sigma10_vstar20,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar20\M2_eta0p03_sigma10_vstar20,complete,1,0.0500217097515682,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar20\t0p05_n96,0.09251001338404266,0.3576113899145798,-0.298648748527124,-0.25275568614865185,0.1691879916056895,0.0005995330255914767,5.302910809956994,6.855000791274187e-30,2401
M2_eta0p03_sigma10_vstar20,M2_scalar_phi_massive,0.1,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar20\M2_eta0p03_sigma10_vstar20,complete,2,0.1000207215913144,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar20\t0p1_n96,0.09247900903539583,0.3576127469007471,-0.29858706733770024,-0.2516871868323291,0.17068265588460968,0.0011987639661118293,5.3030505998942425,6.8577529736523e-30,4799
M2_eta0p03_sigma10_vstar20,M2_scalar_phi_massive,0.2,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar20\M2_eta0p03_sigma10_vstar20,complete,4,0.2000267578040081,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar20\t0p2_n96,0.5819725236615887,0.34783872336988986,-0.7428608641948488,-0.6411204559888491,0.4134453828188662,0.00261385895780832,5.231451783172417,5.506566840318689e-30,9597
M2_eta0p03_sigma10_vstar20,M2_scalar_phi_massive,0.3,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar20\M2_eta0p03_sigma10_vstar20,complete,6,0.3000665703935681,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar20\t0p3_n96,0.5818116803181791,0.3478415852686688,-0.7427307778867142,-0.6369960126824555,0.4195804572961329,0.003920735957038446,5.231997023067887,5.510625214256718e-30,14396
M2_eta0p03_sigma10_vstar20,M2_scalar_phi_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar20\M2_eta0p03_sigma10_vstar20,complete,8,0.4000308106460886,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar20\t0p4_n96,1.5008530459076503,0.3381498593151899,-1.1832637757721183,-1.039902055035761,0.6476548168894071,0.00569749401868805,5.16266600455893,4.6590039128806454e-30,19192
M2_eta0p03_sigma10_vstar20,M2_scalar_phi_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar20\M2_eta0p03_sigma10_vstar20,complete,10,0.5000348711617854,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar20\t0p5_n96,2.856702481500799,0.3285567140358764,-1.619315833922734,-1.4564645560015759,0.8575625216926938,0.0077612645443124895,5.095413152737678,3.94415053071431e-30,23988
M2_eta0p03_sigma10_vstar500,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar500\M2_eta0p03_sigma10_vstar500,complete,1,0.050002398186376,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar500\t0p05_n96,0.09239178368794937,0.35761555613682394,-0.298459374788754,-0.2526703170669387,0.16896595681154838,0.0005993036283275062,5.302916428017293,0.0,2399
M2_eta0p03_sigma10_vstar500,M2_scalar_phi_massive,0.1,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar500\M2_eta0p03_sigma10_vstar500,complete,2,0.100022789077808,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar500\t0p1_n96,0.09223534615861954,0.357621084200835,-0.29820809915188806,-0.25247250145060907,0.16879864386271518,0.0011988256695772588,5.302934992256165,0.0,4799
M2_eta0p03_sigma10_vstar500,M2_scalar_phi_massive,0.2,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar500\M2_eta0p03_sigma10_vstar500,complete,4,0.2000701329175857,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar500\t0p2_n96,0.09192232272811178,0.3576321385999904,-0.29770562646300686,-0.25234463216415665,0.1680610286355771,0.0023979727431580294,5.302936601931843,0.0,9597
M2_eta0p03_sigma10_vstar500,M2_scalar_phi_massive,0.3,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar500\M2_eta0p03_sigma10_vstar500,complete,6,0.3000204001165776,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar500\t0p3_n96,0.5800937390367559,0.34786791855505134,-0.7415338103238724,-0.6478083215977919,0.4005472724977761,0.003921360609719944,5.2305079504531085,0.0,14389
M2_eta0p03_sigma10_vstar500,M2_scalar_phi_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar500\M2_eta0p03_sigma10_vstar500,complete,8,0.4000434409823772,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar500\t0p4_n96,0.5791080682194447,0.3478795657751665,-0.7410043912277292,-0.6440383927488444,0.40536726173302395,0.0052282746460978365,5.230990670290263,0.0,19183
M2_eta0p03_sigma10_vstar500,M2_scalar_phi_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p03_sigma10_vstar500\M2_eta0p03_sigma10_vstar500,complete,10,0.5001630437465465,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p03_sigma10_vstar500\t0p5_n96,0.5782069864625927,0.34789123610155737,-0.7404739218463257,-0.6362439562088665,0.41641399430168363,0.006535570665988474,5.232010427483894,0.0,23980
M2_eta0p1_sigma10_vstar20,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p1_sigma10_vstar20\M2_eta0p1_sigma10_vstar20,complete,1,0.0500217097515682,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p1_sigma10_vstar20\t0p05_n96,0.09251001338404266,0.3576113899145798,-0.298648748527124,-0.25275568614865185,0.1691879916056895,0.0005995330255914767,5.302910809956994,2.285000263758064e-29,2401
M2_eta0p1_sigma10_vstar20,M2_scalar_phi_massive,0.1,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p1_sigma10_vstar20\M2_eta0p1_sigma10_vstar20,complete,2,0.1000207215913144,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p1_sigma10_vstar20\t0p1_n96,0.09247900903539583,0.3576127469007471,-0.29858706733770024,-0.2516871868323291,0.17068265588460968,0.0011987639661118293,5.3030505998942425,2.2859176578841023e-29,4799
M2_eta0p1_sigma10_vstar20,M2_scalar_phi_massive,0.2,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p1_sigma10_vstar20\M2_eta0p1_sigma10_vstar20,complete,4,0.2000267578040081,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p1_sigma10_vstar20\t0p2_n96,0.5819725236615887,0.34783872336988986,-0.7428608641948488,-0.6411204559888491,0.4134453828188662,0.00261385895780832,5.231451783172417,1.8355222801062318e-29,9597
M2_eta0p1_sigma10_vstar20,M2_scalar_phi_massive,0.3,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p1_sigma10_vstar20\M2_eta0p1_sigma10_vstar20,complete,6,0.3000665703935681,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p1_sigma10_vstar20\t0p3_n96,0.5818116803181791,0.3478415852686688,-0.7427307778867142,-0.6369960126824555,0.4195804572961329,0.003920735957038446,5.231997023067887,1.8368750714189082e-29,14396
M2_eta0p1_sigma10_vstar20,M2_scalar_phi_massive,0.4,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p1_sigma10_vstar20\M2_eta0p1_sigma10_vstar20,complete,8,0.4000308106460886,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p1_sigma10_vstar20\t0p4_n96,1.5008530459076503,0.3381498593151899,-1.1832637757721183,-1.039902055035761,0.6476548168894071,0.00569749401868805,5.16266600455893,1.55300130429355e-29,19192
M2_eta0p1_sigma10_vstar20,M2_scalar_phi_massive,0.5,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p1_sigma10_vstar20\M2_eta0p1_sigma10_vstar20,complete,10,0.5000348711617854,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p1_sigma10_vstar20\t0p5_n96,2.856702481500799,0.3285567140358764,-1.619315833922734,-1.4564645560015759,0.8575625216926938,0.0077612645443124895,5.095413152737678,1.314716843571438e-29,23988
M2_eta0p1_sigma10_vstar500,M2_scalar_phi_massive,0.05,D:\graverthermal-sidm\data\P6_eta_scan_n96\runs\M2_eta0p1_sigma10_vstar500\M2_eta0p1_sigma10_vstar500,complete,1,0.0500023981863764,D:\graverthermal-sidm\data\P6_eta_direct_time_n96\M2_eta0p1_sigma10_vstar500\t0p05_n96,0.09239178368794937,0.35761555613682394,-0.298459374788754,-0.2526703170669387,0.16896595681154838,0.0005993036283275109,5.302916428017293,0.0,2399
