snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,44.14626630350791,0.03966157844079252,11.45909875772933,21.659983378248864,8.470923946259113,0.08781094089353053,3.57142523597559,0.11390426030416465,0.9203992771263687,0.1383460250481442
1,0.010018874038985088,33.91914795836599,0.04152524276106074,11.725234988183075,21.647965390610636,7.843177853687545,0.08918732318349346,3.549099334772137,0.11355846859141282,0.9317343935560651,0.13753549679663943
2,0.02001380899153237,24.90873456314798,0.045702570561159894,12.300868595629844,21.634177272360713,7.276170842302299,0.09061970341753894,3.5180521727257874,0.11330854994524052,0.9430904412657164,0.13674009314306804
3,0.030031688460114007,17.33877616580431,0.05381268357162422,13.347741596125477,21.618840119525117,6.750237984862054,0.09224330685626735,3.479128035712356,0.11317075245569193,0.9542369889580862,0.1359830238592881
4,0.04000190458467509,12.254505625809385,0.06423787689890137,14.583476113709978,21.603444591731797,6.260033158229517,0.0941732261154091,3.4325707012044195,0.11316904244963993,0.9649800303782172,0.13527602813736023
5,0.05001410535650979,9.219917807413855,0.07442310694850732,15.697097778559705,21.58749376868292,5.803153148403979,0.09641428757491054,3.3788046821873077,0.1133321246803935,0.9753526506195686,0.13461347229132045
6,0.06002486182790975,7.271822106387821,0.08486221380994809,16.761876781164627,21.570433454171944,5.387611663669799,0.09887476523110111,3.318858931349603,0.11366793755569041,0.985253731671906,0.13399912645071335
7,0.07001149362657538,6.05719076613954,0.09407127546160937,17.647938491743606,21.55449334322908,4.993967840067085,0.10192283330535255,3.2532782212421343,0.11418497964487105,0.99460540455865,0.13343597357873963
8,0.08000255885295048,5.327947744766239,0.10057470567174515,18.247772187208955,21.53713903376139,4.639334561990678,0.10527033023074817,3.1815818442976656,0.1149408932983894,1.003373332553156,0.13292535076760562
9,0.090008275952974,4.850884934155162,0.10513635069951352,18.657004423161762,21.5209493810918,4.346689550503882,0.10830900641306437,3.1066095132932974,0.11590058759650049,1.0114897564957348,0.1324719503487705
10,0.10000262221229352,4.496471167155582,0.10886072455188249,18.984583581318358,21.503461274706055,4.110853917593347,0.11088528720368171,3.032124172530913,0.11695195520634159,1.0188365943891156,0.13208344316670692
