model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_parameter_scan\runs\M1_eta0p1_sigma0p1_vstar100\M1_eta0p1_sigma0p1_vstar100,4,0.0200386684433131,0.0479701432447215,0.0029258124408245967,0.000173194162869,3.6,0.00709,0.010532924786968548,49.02753286127372,0.00494264835320048,0.00024097498251493836,0.1,0.13464033288161192,0.0037451893481950833,100.0,0.1,48,0.005,1003,True,0.0002410850382095725,5.3515231886642125,0.0,421224.4107993436,1171714.5779498355,0.3594940429403597,-0.21307361099167443,-0.17978996193601882,0.12088661409834495,0.04693800388111727,0.9999803589516905,0.04693750045975793,D:\graverthermal-sidm\data\P6_parameter_scan\runs\M1_eta0p1_sigma0p1_vstar100\direct\n48
