model,source_run_dir,source_snapshot_idx,source_snapshot_time_gyr,source_mass_chi2,lambda,mu,r_s_sim_kpc,rho_s_sim_msun_pc3,r_s_phys_kpc,rho_s_phys_msun_pc3,sigma_m_elastic_guess_cm2_g,t_evo_phys_gyr,eta_B,m_chi_GeV,m_mediator_keV,v_threshold_kms,sigma_m_100_kms,flag_dissipation,n_shells,t_epsilon,steps,completed,t_final_gyr,v_max_final_kms,max_cooling_seen_code,M_inner_direct_msun,M_outer_direct_msun,mass_ratio_direct,mass_ratio_offset_sigma,mass_residual_inner_sigma,mass_residual_outer_sigma,mass_chi2_direct,posthoc_common_mass_scale,posthoc_common_scale_chi2,output_dir
M1_dark_photon_massive,D:\graverthermal-sidm\data\P6_low_threshold_n192\runs\M1_eta0p1_sigma10_vstar5\M1_eta0p1_sigma10_vstar5,3,0.0300054810329554,1.956947577122496e-16,0.0028123677941072514,0.0001704044092919,3.6,0.00709,0.010124524058786106,54.31386587047034,0.4641553961073268,0.00034282173886314053,0.1,0.0006344103226025183,4.411729256279288e-08,5.0,9.99999999999998,True,192,0.005,1425,True,0.0003428832172893203,5.331663534475227,3.155511262664625e-28,423718.5566717659,1168639.5619061624,0.3625742020753093,-0.07306637758487289,-0.06102111086828933,0.0420400488759594,0.005490941681093113,0.9999781555463236,0.005490318950226033,D:\graverthermal-sidm\data\P6_low_threshold_direct_time_n192_refined\M1_eta0p1_sigma10_vstar5\t0p03_n192
