snapshot_idx,snapshot_time_gyr,rho_center_shell3_code,u_center_shell3_code,v_center_shell3_kms,v_max_kms,rho_r0p1rs_code,u_r0p1rs_code,rho_r0p2rs_code,u_r0p2rs_code,rho_r0p5rs_code,u_r0p5rs_code
0,0.0,39.682294742972616,0.04239157818959506,11.84691460043992,21.723102634843123,8.709087483147023,0.08751589579305356,3.6831031732607964,0.11383033165083241,0.9550381857414381,0.13883079608098425
1,0.05000239818637619,23.59253459444087,0.04699858513529702,12.474060819975213,21.650940038008667,7.295379938860222,0.09022673024025925,3.5125705890140773,0.11525438852574746,0.993920815441818,0.1379022559315362
2,0.10002278907780802,12.057855889744893,0.06297763903205793,14.439716042856029,21.598572959075423,6.042447161778882,0.09518406285867168,3.3507642324201634,0.11678916534336291,1.0285750463520487,0.13724016350430737
3,0.15012885579801802,6.731232220427527,0.08628645544359409,16.90194872014238,21.55608233354851,4.997813281291734,0.10241328186554442,3.1851141906619,0.1189035664371166,1.0595993708193203,0.13677162556806882
4,0.20007011575867634,4.621267142121374,0.10803914912164327,18.91280926907723,21.520112563142373,4.16635975163488,0.11208013016270603,3.0152873437928807,0.12191076293404178,1.0868126249260868,0.13652653341789905
5,0.25022046301810286,3.851102656728169,0.11950867033568607,19.8913918318412,21.4912432422197,3.632620609136345,0.12077972745260325,2.851660258640892,0.12583159708537714,1.109833860102863,0.1365706694170216
6,0.3000181100399311,3.486781722443842,0.12610701927942675,20.43313929087145,21.47254453859165,3.339527422020424,0.1265714753173057,2.7279175733470074,0.12944834303669484,1.1281041016080746,0.13694807899640346
7,0.3500250606296054,3.2897840555306335,0.1303774395989355,20.776227358245492,21.465985946957282,3.16902642193868,0.1306754619614629,2.6467521593563403,0.13243871233785237,1.1430668077508195,0.13757146472787496
8,0.40001676512894624,3.1733739777953454,0.13371315153435193,21.040329062313333,21.473113402450533,3.070487765164754,0.1337603535039978,2.598521639962174,0.13488724217807196,1.156229851049143,0.13832510472691956
9,0.450002355874486,3.111473154781142,0.1362784275795587,21.241198731590888,21.495679581842705,3.017598898355506,0.1362098007547119,2.5745103041394812,0.1369355011753931,1.1687554833816176,0.13913427429555464
10,0.5000088346223986,3.0871843790230122,0.1383058914797055,21.39862191533064,21.534279862075476,2.9963153422590025,0.13824090414988927,2.5691132842540623,0.13869539956241667,1.181350328404916,0.13996018032816063
