model,eta_B,alpha_D,m_chi_GeV,m_mediator_keV,eta_requested,target_sigma_m_100_kms,threshold_velocity_requested_kms,n_shells,flag_dissipation,t_epsilon,r_epsilon,sigma_m_100_kms,scale_t_gyr,target_time_gyr,current_time_gyr,current_time_dimensionless,steps_this_call,total_conduction_steps,n_snapshots,rho_center_initial_code,rho_center_start_code,rho_center_final_code,rho_center_fractional_change_from_initial,u_center_initial_code,u_center_start_code,u_center_final_code,u_center_fractional_change_from_initial,max_cooling_initial_code,max_cooling_final_code,max_cooling_seen_code,v_threshold_kms,v_max_initial_kms,v_max_final_kms,v_central_start_kms,v_central_final_kms,v_max_to_threshold_final,diagnostic_path,trajectory_path,output_dir
M1_dark_photon_massive,0.1,2.2000000000000005e-08,0.14777088468960564,0.016254797315856623,0.1,1.0,,48,True,0.005,1e-08,0.9999999999999994,0.0499502865670473,0.02,0.020038317803484685,0.4011652220771074,0,647,5,30.952127723581164,12.567625012462292,12.567625012462292,-0.5939657161957389,0.047497982030175835,0.07271078198643921,0.07271078198643921,0.5308183396137858,1.219098075149435e-36,1.219098075149435e-36,1.219098075149435e-36,198.85981963287605,21.994908567725243,21.994908567725243,15.51546775002694,15.51546775002694,0.11060509160840547,data\P2_born_convergence_eta0p1_sigma1_n48_teps5\M1_eta0p1_sigma1\b1938_snapshot_diagnostics.csv,data\P2_born_convergence_eta0p1_sigma1_n48_teps5\M1_eta0p1_sigma1\fluid_trajectory.csv,data\P2_born_convergence_eta0p1_sigma1_n48_teps5\M1_eta0p1_sigma1
M2_scalar_phi_massive,0.1,1.39e-07,0.4598205052925115,0.31957525117829544,0.1,1.0,,48,True,0.005,1e-08,0.9999999999999999,0.0499502865670473,0.02,0.020000076495581012,0.4003996347195185,0,608,5,30.952127723581164,11.875547776782158,11.875547776782158,-0.6163253175084742,0.047497982030175835,0.0763296700443786,0.0763296700443786,0.607008693461667,0.0,0.0,0.0,499.8539183489865,21.997528768000674,21.997528768000674,15.896889584611648,15.896889584611648,0.04400791503377294,data\P2_born_convergence_eta0p1_sigma1_n48_teps5\M2_eta0p1_sigma1\b1938_snapshot_diagnostics.csv,data\P2_born_convergence_eta0p1_sigma1_n48_teps5\M2_eta0p1_sigma1\fluid_trajectory.csv,data\P2_born_convergence_eta0p1_sigma1_n48_teps5\M2_eta0p1_sigma1
